Country,Age,ImportType,No1,No2,No3,NoR,Last10R,RaceIndex,RC,Track,Course,Dist,G,RaceClass,Dr,Rtg,Trainer,Jockey,Win.Odds,AcctWt,DeclarHorseWt,Pla
AUS,4,PPG,1,2,1,23,2,707,ST,AWT,AWT,1650,WF,5,14,40,JMoore,DWhyte,8.8,133,1160,7
AUS,4,PPG,1,2,1,23,2,658,ST,AWT,AWT,1800,GD,5,10,40,JMoore,HBowman,7.7,133,1167,2
AUS,4,PPG,1,2,1,23,2,635,HV,Turf,A,1650,G,4,9,42,JMoore,HNWong,35,108,1172,9
AUS,4,PPG,1,2,1,23,2,596,HV,Turf,C,1200,G,4,3,42,JMoore,YTCheng,26,117,1170,8
AUS,4,PPG,1,2,1,23,2,560,HV,Turf,A,1650,GY,4,3,42,JMoore,YTCheng,9.7,115,1174,6
AUS,4,PPG,1,2,1,23,2,504,HV,Turf,C,1200,GY,4,10,42,JMoore,YTCheng,39,115,1164,11
AUS,4,PPG,1,2,1,23,2,398,ST,AWT,AWT,1650,GD,5,5,37,JMoore,YTCheng,25,132,1165,1
AUS,4,PPG,1,2,1,23,2,377,ST,Turf,B+2,1400,G,5,5,37,JMoore,BPrebble,10,130,1172,11
AUS,4,PPG,1,2,1,23,2,358,ST,Turf,A+3,1600,G,5,5,40,JMoore,HBowman,20,133,1180,9
AUS,4,PPG,1,2,1,23,2,321,HV,Turf,B,1650,G,4,10,43,JMoore,CSchofield,23,117,1178,11
AUS,4,PPG,1,2,1,23,2,295,ST,Turf,B+2,1600,G,4,11,46,JMoore,BPrebble,19,120,1181,13
AUS,3,PPG,1,2,1,23,2,239,HV,Turf,A,1650,Y,4,12,48,JMoore,HBowman,19,122,1179,11
AUS,4,PPG,1,2,1,23,2,189,ST,Turf,B+2,1400,G,4,14,50,JMoore,NRawiller,35,124,1191,6
AUS,4,PPG,1,2,1,23,2,131,ST,Turf,A,1200,GF,4,9,52,JMoore,DWhyte,34,125,1192,8
AUS,4,PPG,1,2,1,23,2,57,ST,AWT,AWT,1200,GD,4,4,52,JMoore,DWhyte,8.9,127,1218,9
AUS,3,PPG,1,2,1,23,2,736,ST,Turf,A,1200,GF,GRIFFIN,3,--,JMoore,DWhyte,18,120,1191,4
AUS,4,PPG,1,2,1,23,2,689,ST,Turf,B+2,1200,GF,GRIFFIN,9,--,JMoore,KCLeung,91,118,1198,6
AUS,4,PPG,1,2,1,23,2,634,ST,Turf,C+3,1000,GY,GRIFFIN,9,--,JMoore,KCLeung,13,118,1197,8
ITY,4,PP,0,0,1,13,0,51,ST,AWT,AWT,1200,GD,4,9,52,DEFerraris,HWLai,9,124,1068,6
ITY,4,PP,0,0,1,13,0,22,ST,AWT,AWT,1200,GD,4,7,52,DEFerraris,HWLai,20,125,1063,5
ITY,4,PP,0,0,1,13,0,756,ST,AWT,AWT,1200,GD,4,6,54,DEFerraris,HWLai,11,128,1039,3
ITY,4,PP,0,0,1,13,0,736,HV,Turf,C,1200,GF,4,6,56,DEFerraris,KTeetan,7.3,129,1045,5
ITY,4,PP,0,0,1,13,0,435,ST,AWT,AWT,1200,GD,4,2,58,DEFerraris,GLerena,18,132,1044,6
ITY,4,PP,0,0,1,13,0,381,ST,AWT,AWT,1200,GD,4,7,60,DEFerraris,HWLai,14,133,1040,8
ITY,4,PP,0,0,1,13,0,334,ST,AWT,AWT,1200,WS,3,9,61,DEFerraris,RFourie,24,116,1031,6
ITY,4,PP,0,0,1,13,0,297,ST,Turf,B+2,1200,G,3,5,62,DEFerraris,RFourie,99,115,1026,4
ITY,4,PP,0,0,1,13,0,246,ST,Turf,A,1200,G,3,2,64,DEFerraris,HWLai,99,118,1035,13
ITY,4,PP,0,0,1,13,0,184,ST,AWT,AWT,1200,GD,3,11,66,DEFerraris,RFourie,99,119,1031,9
ITY,3,PP,0,0,1,13,0,159,ST,Turf,C+3,1400,G,3,7,68,DEFerraris,RFourie,99,121,1038,11
ITY,3,PP,0,0,1,13,0,101,ST,Turf,C,1200,G,3,4,70,DEFerraris,RFourie,99,124,1037,8
ITY,4,PP,0,0,1,13,0,62,ST,Turf,A,1200,G,3,4,70,DEFerraris,NRawiller,99,127,1039,7
IRE,4,PP,0,1,2,16,2,152,ST,AWT,AWT,1200,GD,4,9,49,POSullivan,NCallan,16,122,1155,3
IRE,4,PP,0,1,2,16,2,105,ST,AWT,AWT,1200,GD,4,11,51,POSullivan,MLYeung,43,118,1155,11
IRE,4,PP,0,1,2,16,2,51,ST,AWT,AWT,1200,GD,4,12,52,POSullivan,SClipperton,17,124,1148,10
IRE,4,PP,0,1,2,16,2,726,ST,AWT,AWT,1200,GD,4,2,55,POSullivan,NCallan,3.8,130,1149,8
IRE,4,PP,0,1,2,16,2,537,ST,AWT,AWT,1200,GD,4,6,55,CFownes,ODoleuze,4.2,128,1130,8
IRE,4,PP,0,1,2,16,2,514,ST,AWT,AWT,1200,GD,4,5,53,CFownes,NRawiller,7.8,126,1131,2
IRE,4,PP,0,1,2,16,2,435,ST,AWT,AWT,1200,GD,4,6,53,CFownes,NRawiller,21,127,1143,3
IRE,4,PP,0,1,2,16,2,381,ST,AWT,AWT,1200,GD,4,11,55,CFownes,NCallan,8.9,128,1144,12
IRE,4,PP,0,1,2,16,2,314,ST,AWT,AWT,1650,GD,4,1,57,CFownes,CYHo,17,129,1129,5
IRE,3,PP,0,1,2,16,2,238,HV,Turf,A,1650,Y,4,10,59,CFownes,MGuyon,14,132,1124,12
IRE,4,PP,0,1,2,16,2,182,ST,AWT,AWT,1200,GD,4,8,60,CFownes,NRawiller,18,133,1111,7
IRE,4,PP,0,1,2,16,2,61,ST,AWT,AWT,1200,GD,3,3,62,CFownes,MChadwick,58,117,1132,5
IRE,3,PP,0,1,2,16,2,10,ST,Turf,B,1400,G,3,2,64,CFownes,CYHo,99,116,1149,14
IRE,4,PP,0,1,2,16,2,695,ST,Turf,B+2,1400,GF,3,8,69,CFownes,CYHo,99,116,1128,11
IRE,4,PP,0,1,2,16,2,648,ST,AWT,AWT,1200,GD,3,9,71,CFownes,ASuborics,99,119,1123,9
IRE,4,PP,0,1,2,16,2,620,ST,Turf,C,1200,G,3,10,71,CFownes,CYHo,99,119,1138,11
IRE,4,PP,0,0,0,8,0,38,ST,Turf,C+3,1400,GF,3,10,68,PFYiu,KTeetan,55,121,1068,5
IRE,4,PP,0,0,0,8,0,564,HV,Turf,A,1650,GY,3,2,72,CFownes,ODoleuze,41,129,1000,7
IRE,4,PP,0,0,0,8,0,515,ST,Turf,A+3,1600,G,3,11,75,CFownes,CYHo,99,126,1007,13
IRE,4,PP,0,0,0,8,0,481,ST,Turf,C+3,1400,G,3,8,78,CFownes,ZPurton,65,132,1023,6
IRE,4,PP,0,0,0,8,0,424,ST,Turf,A,1400,G,2,3,80,CFownes,CYHo,99,117,1031,10
IRE,4,PP,0,0,0,8,0,386,ST,Turf,B+2,1400,G,2,2,81,CFownes,CBrown,99,122,1025,13
IRE,3,PP,0,0,0,8,0,746,ST,Turf,A,1600,GF,3,4,83,CFownes,ZPurton,18,131,1028,8
IRE,3,PP,0,0,0,8,0,679,ST,Turf,A+3,1400,GF,3,13,83,CFownes,CYHo,24,131,1013,10
IRE,4,PP,0,0,0,9,0,673,ST,Turf,A+3,1400,G,4,7,43,TKNg,CKTong,99,114,996,14
IRE,4,PP,0,0,0,9,0,616,HV,Turf,C+3,1200,G,4,6,48,CSShum,KTeetan,99,121,988,12
IRE,4,PP,0,0,0,9,0,560,HV,Turf,A,1650,GY,4,2,52,CSShum,MLYeung,99,123,993,9
IRE,4,PP,0,0,0,9,0,475,ST,AWT,AWT,1650,GD,4,13,57,CSShum,MLYeung,99,128,1004,13
IRE,4,PP,0,0,0,9,0,380,ST,Turf,B+2,1600,G,3,5,61,CSShum,CKTong,99,113,999,12
IRE,4,PP,0,0,0,9,0,260,HV,Turf,B,1650,G,3,6,65,CSShum,MLYeung,99,118,982,11
IRE,3,PP,0,0,0,9,0,234,ST,AWT,AWT,1650,GD,3,6,68,CSShum,MLYeung,99,119,989,14
IRE,4,PP,0,0,0,9,0,196,ST,Turf,B+2,1400,G,3,10,70,CSShum,VCheminaud,99,123,996,14
IRE,4,PP,0,0,0,9,0,46,ST,Turf,C+3,1400,GF,3,1,70,CSShum,MLYeung,99,123,1014,14
IRE,4,PP,0,0,1,17,1,139,HV,Turf,A,1650,G,5,9,29,CWChang,KKChiong,20,117,1041,3
IRE,4,PP,0,0,1,17,1,49,ST,Turf,A,1400,GF,5,4,31,CWChang,KCNg,73,119,1041,8
IRE,4,PP,0,0,1,17,1,1,ST,Turf,B,1200,G,5,13,33,CWChang,KCNg,84,117,1034,11
IRE,4,PP,0,0,1,17,1,757,ST,Turf,A+3,1400,GF,5,8,35,CWChang,NRawiller,16,129,1027,7
IRE,4,PP,0,0,1,17,1,648,HV,Turf,B,1200,G,5,3,37,CWChang,NRawiller,10,131,1019,6
IRE,4,PP,0,0,1,17,1,583,ST,Turf,A,1400,G,5,1,39,CWChang,DLane,14,133,1021,10
IRE,4,PP,0,0,1,17,1,500,HV,Turf,C,1650,GY,4,10,41,CWChang,DWhyte,28,117,1018,9
IRE,4,PP,0,0,1,17,1,439,ST,Turf,B,1400,G,4,5,43,CWChang,KCLeung,42,115,1021,6
IRE,4,PP,0,0,1,17,1,389,ST,Turf,C,1400,G,4,3,44,CWChang,YTCheng,99,117,1014,4
IRE,4,PP,0,0,1,17,1,341,HV,Turf,C,1200,GY,4,11,47,CWChang,YTCheng,99,120,1026,11
IRE,4,PP,0,0,1,17,1,277,HV,Turf,C,1200,G,4,5,50,CWChang,YTCheng,99,123,1024,9
IRE,4,PP,0,0,1,17,1,199,HV,Turf,C,1200,G,4,1,52,CWChang,YTCheng,78,127,1011,10
IRE,3,PP,0,0,1,17,1,162,HV,Turf,B,1200,G,4,1,54,CWChang,YTCheng,99,128,1015,7
IRE,4,PP,0,0,1,17,1,113,ST,Turf,C+3,1200,GF,4,12,58,CWChang,YTCheng,99,131,1015,11
IRE,3,PP,0,0,1,17,1,72,ST,Turf,A+3,1400,G,3,5,61,CWChang,WMLai,99,115,1015,14
IRE,4,PP,0,0,1,17,1,26,ST,Turf,C,1200,GF,3,5,63,CWChang,WMLai,99,120,1013,11
IRE,3,PP,0,0,1,17,1,769,ST,Turf,B+2,1200,GF,4,2,65,CWChang,HNWong,29,123,1017,14
GB,4,PP,0,0,2,18,2,113,HV,Turf,C,1000,Y,5,10,38,DEFerraris,BPrebble,9.6,133,1087,5
GB,4,PP,0,0,2,18,2,95,HV,Turf,B,1200,G,5,8,40,DEFerraris,BPrebble,6.8,133,1096,12
GB,4,PP,0,0,2,18,2,19,ST,Turf,C,1000,G,5,4,40,DEFerraris,BPrebble,6.3,133,1091,3
GB,4,PP,0,0,2,18,2,745,ST,Turf,A,1200,GF,4,9,45,DEFerraris,HWLai,28,118,1081,10
GB,4,PP,0,0,2,18,2,641,ST,Turf,C+3,1000,G,4,10,47,DEFerraris,BPrebble,15,123,1071,5
GB,4,PP,0,0,2,18,2,613,HV,Turf,C+3,1000,G,4,6,49,DEFerraris,BPrebble,9.4,122,1078,7
GB,4,PP,0,0,2,18,2,557,HV,Turf,A,1200,GY,4,12,51,DEFerraris,CSchofield,25,124,1082,9
GB,4,PP,0,0,2,18,2,483,HV,Turf,B,1000,G,4,1,52,DEFerraris,BPrebble,12,127,1083,3
GB,4,PP,0,0,2,18,2,449,HV,Turf,C+3,1000,G,4,10,55,DEFerraris,BPrebble,30,129,1081,9
GB,4,PP,0,0,2,18,2,426,HV,Turf,C,1000,G,4,7,57,DEFerraris,BPrebble,14,132,1086,7
GB,4,PP,0,0,2,18,2,362,ST,Turf,A+3,1400,G,4,2,59,DEFerraris,RFourie,19,133,1091,10
GB,4,PP,0,0,2,18,2,318,ST,Turf,C,1400,G,3,1,61,DEFerraris,RFourie,20,115,1090,9
GB,4,PP,0,0,2,18,2,269,ST,Turf,C+3,1400,G,3,14,62,DEFerraris,RFourie,99,120,1080,4
GB,4,PP,0,0,2,18,2,178,ST,Turf,A+3,1200,G,3,11,65,DEFerraris,HWLai,99,122,1081,13
GB,3,PP,0,0,2,18,2,70,ST,Turf,A+3,1200,G,3,5,67,DEFerraris,NRawiller,99,124,1075,9
GB,4,PP,0,0,2,18,2,26,ST,Turf,C,1200,GF,3,6,68,DEFerraris,RFourie,99,125,1075,10
GB,3,PP,0,0,2,18,2,745,ST,Turf,A,1200,GF,3,13,72,DEFerraris,HWLai,99,121,1053,14
GB,4,PP,0,0,2,18,2,714,ST,Turf,C,1200,Y,3,5,72,DEFerraris,HWLai,91,124,1062,11
GB,4,PP,0,0,0,9,1,106,ST,Turf,C,1400,GF,5,12,33,TKNg,OBosson,99,126,1093,13
GB,4,PP,0,0,0,9,1,679,HV,Turf,C+3,1200,G,4,12,42,TKNg,MChadwick,99,117,1056,11
GB,4,PP,0,0,0,9,1,641,ST,Turf,C+3,1000,G,4,13,47,TKNg,KCNg,99,118,1061,13
GB,4,PP,0,0,0,9,1,594,HV,Turf,C,1000,G,4,11,52,TKNg,MChadwick,99,127,1061,9
GB,4,PP,0,0,0,9,1,550,ST,Turf,C,1000,GY,4,12,56,TKNg,KCNg,99,124,1064,12
GB,4,PP,0,0,0,9,1,438,ST,AWT,AWT,1200,GD,3,3,60,TKNg,CKTong,99,113,1091,12
GB,4,PP,0,0,0,9,1,384,ST,Turf,B+2,1000,G,3,6,63,TKNg,CKTong,99,115,1090,13
GB,4,PP,0,0,0,9,1,342,HV,Turf,C,1000,GY,3,12,65,TKNg,KCNg,99,115,1091,11
GB,4,PP,0,0,0,9,1,650,ST,AWT,AWT,1200,GD,3,12,67,CFownes,CKTong,67,113,1100,12
IRE,4,PP,1,2,1,10,0,705,HV,Turf,A,1200,G,2,6,92,CFownes,ODoleuze,9.4,125,1102,9
IRE,4,PP,1,2,1,10,0,656,HV,Turf,B,1200,G,2,5,92,CFownes,ZPurton,10,128,1105,8
IRE,4,PP,1,2,1,10,0,600,HV,Turf,C,1200,G,2,2,90,CFownes,CYHo,18,122,1104,3
IRE,4,PP,1,2,1,10,0,431,HV,Turf,C,1200,G,1,4,90,CFownes,MChadwick,10,113,1118,7
IRE,4,PP,1,2,1,10,0,360,ST,Turf,A+3,1000,G,2,6,90,CFownes,ZPurton,3.2,128,1123,5
IRE,3,PP,1,2,1,10,0,237,HV,Turf,A,1000,GY,3,7,85,CFownes,ZPurton,3.3,133,1120,1
IRE,3,PP,1,2,1,10,0,149,HV,Turf,A,1200,G,2,1,83,CFownes,CYHo,4.6,115,1113,2
IRE,4,PP,1,2,1,10,0,731,ST,Turf,C+3,1000,GF,3,12,83,CFownes,ZPurton,2.5,133,1112,5
IRE,4,PP,1,2,1,10,0,697,ST,Turf,B+2,1000,GF,3,4,82,CFownes,ZPurton,10,132,1112,4
IRE,3,PP,1,2,1,10,0,604,ST,Turf,B+2,1000,GY,3,10,82,CFownes,ZPurton,8.8,130,1084,2
IRE,4,PPG,0,0,0,6,1,97,HV,Turf,B,1200,G,4,6,49,KWLui,CYHo,99,120,1017,10
IRE,4,PPG,0,0,0,6,1,428,HV,Turf,C,1200,G,4,4,52,KWLui,MChadwick,54,125,977,7
IRE,4,PPG,0,0,0,6,1,294,ST,Turf,B+2,1400,G,4,2,54,KWLui,JMoreira,3.5,129,988,8
IRE,3,PPG,0,0,0,6,1,224,ST,Turf,C+3,1400,G,4R,1,55,KWLui,YTCheng,45,129,992,4
IRE,4,PPG,0,0,0,6,1,171,ST,Turf,A+3,1200,G,4,3,57,KWLui,YTCheng,99,130,1008,10
IRE,3,PPG,0,0,0,6,1,78,ST,Turf,B+2,1200,GY,4,1,57,KWLui,YTCheng,99,129,1014,11
NZ,5,PP,3,1,0,9,0,622,ST,Turf,C,1000,G,2,2,90,CSShum,KKChiong,3.6,112,1146,8
NZ,5,PP,3,1,0,9,0,497,ST,Turf,A,1200,G,2,5,81,CSShum,RMoore,4.4,124,1163,1
NZ,5,PP,3,1,0,9,0,458,ST,Turf,C,1200,G,3,2,73,CSShum,KKChiong,4.3,118,1161,1
NZ,5,PP,3,1,0,9,0,423,ST,Turf,A,1200,G,3,10,73,CSShum,JMoreira,6.4,130,1172,6
NZ,5,PP,3,1,0,9,0,335,ST,Turf,C+3,1200,G,3,2,65,CSShum,JMoreira,1.8,118,1166,1
NZ,5,PP,3,1,0,9,0,297,ST,Turf,B+2,1200,G,3,12,63,CSShum,HWLai,14,116,1166,2
NZ,4,PP,3,1,0,9,0,233,ST,Turf,C+3,1400,G,3,3,65,CSShum,HWLai,26,122,1157,6
NZ,4,PP,3,1,0,9,0,155,ST,Turf,C+3,1200,G,3,10,67,CSShum,CYHo,99,117,1158,5
NZ,5,PP,3,1,0,9,0,61,ST,AWT,AWT,1200,GD,3,2,67,CSShum,CYHo,66,120,1136,9
NZ,5,PPG,1,1,1,17,1,121,ST,AWT,AWT,1200,GD,5,11,40,RGibson,NCallan,6.6,133,1082,10
NZ,5,PPG,1,1,1,17,1,58,HV,Turf,C+3,1200,G,4,4,42,RGibson,MLYeung,44,113,1077,5
NZ,5,PPG,1,1,1,17,1,20,ST,Turf,C,1200,G,4,8,42,RGibson,MLYeung,71,113,1094,12
NZ,5,PPG,1,1,1,17,1,756,ST,AWT,AWT,1200,GD,4,5,42,RGibson,KKChiong,4.3,109,1084,6
NZ,5,PPG,1,1,1,17,1,726,ST,AWT,AWT,1200,GD,4,1,41,RGibson,MLYeung,8.1,114,1088,2
NZ,5,PPG,1,1,1,17,1,686,ST,AWT,AWT,1200,FT,4,11,43,RGibson,KCLeung,11,115,1080,5
NZ,5,PPG,1,1,1,17,1,651,HV,Turf,B,1200,G,4,2,45,RGibson,KCLeung,32,116,1096,5
NZ,5,PPG,1,1,1,17,1,568,ST,AWT,AWT,1200,GD,4,2,45,RGibson,ZPurton,15,121,1100,4
NZ,5,PPG,1,1,1,17,1,514,ST,AWT,AWT,1200,GD,4,8,45,RGibson,MChadwick,17,118,1104,10
NZ,5,PPG,1,1,1,17,1,372,HV,Turf,A,1200,G,4,8,45,RGibson,CYHo,35,117,1098,8
NZ,5,PPG,1,1,1,17,1,329,ST,AWT,AWT,1200,WS,5,11,40,RGibson,NCallan,13,133,1098,1
NZ,5,PPG,1,1,1,17,1,280,ST,Turf,A+3,1200,G,5,10,40,RGibson,NCallan,27,133,1108,3
NZ,5,PPG,1,1,1,17,1,123,HV,Turf,C+3,1200,G,4,6,43,ASCruz,MLYeung,98,114,1120,11
NZ,4,PPG,1,1,1,17,1,69,ST,Turf,A+3,1400,G,4,3,46,ASCruz,KCNg,99,114,1114,12
NZ,5,PPG,1,1,1,17,1,32,HV,Turf,B,1000,G,4,10,48,ASCruz,GMosse,54,123,1120,12
NZ,4,PPG,1,1,1,17,1,760,HV,Turf,A,1200,GF,4,7,52,ASCruz,MChadwick,23,123,1106,12
NZ,5,PPG,1,1,1,17,1,654,ST,Turf,A,1000,GF,4,3,52,ASCruz,CYLui,66,120,1117,6
AUS,5,PP,2,0,1,11,1,89,ST,AWT,AWT,1650,GD,3,13,76,YSTsui,NCallan,30,130,1109,13
AUS,5,PP,2,0,1,11,1,28,ST,Turf,C,1600,G,3,10,76,YSTsui,HNWong,20,122,1098,13
AUS,5,PP,2,0,1,11,1,768,HV,Turf,A,1800,G,3,10,77,YSTsui,NCallan,13,132,1091,12
AUS,5,PP,2,0,1,11,1,693,ST,Turf,B+2,1600,GF,3,6,78,WYSo,CSchofield,13,131,1083,10
AUS,5,PP,2,0,1,11,1,663,ST,Turf,A,1800,GF,3,7,78,WYSo,NCallan,11,132,1092,5
AUS,5,PP,2,0,1,11,1,619,HV,Turf,C+3,1650,G,3,4,78,WYSo,BPrebble,4.6,126,1093,8
AUS,5,PP,2,0,1,11,1,564,HV,Turf,A,1650,GY,3,11,76,WYSo,BPrebble,6.5,133,1098,3
AUS,5,PP,2,0,1,11,1,471,HV,Turf,A,1650,GY,3,4,70,WYSo,BPrebble,6.7,123,1096,1
AUS,5,PP,2,0,1,11,1,374,HV,Turf,A,1650,G,3,7,65,WYSo,YTCheng,19,120,1101,1
AUS,4,PP,2,0,1,11,1,240,HV,Turf,A,1200,Y,3,4,67,WYSo,MLYeung,75,118,1121,5
AUS,4,PP,2,0,1,11,1,147,HV,Turf,A,1200,G,3,6,67,WYSo,BPrebble,98,120,1114,8
AUS,5,PP,1,0,1,12,1,123,ST,Turf,A,1400,G,4,13,60,KLMan,NRawiller,19,133,1199,10
AUS,5,PP,1,0,1,12,1,728,ST,Turf,C+3,1600,GF,4,4,55,KLMan,NRawiller,12,129,1199,1
AUS,5,PP,1,0,1,12,1,661,ST,Turf,A,1600,GF,4,4,56,KLMan,NRawiller,13,130,1195,5
AUS,5,PP,1,0,1,12,1,588,ST,Turf,A,1600,GY,4,1,57,KLMan,NRawiller,90,130,1201,3
AUS,5,PP,1,0,1,12,1,493,ST,Turf,A,1600,G,4,13,60,KLMan,GMosse,43,133,1202,11
AUS,5,PP,1,0,1,12,1,367,ST,Turf,A+3,1400,G,3,5,63,KLMan,HWLai,99,116,1199,11
AUS,5,PP,1,0,1,12,1,245,ST,Turf,A,1800,G,3,2,65,KLMan,GMosse,86,122,1194,11
AUS,5,PP,1,0,1,12,1,196,ST,Turf,B+2,1400,G,3,1,67,KLMan,HWLai,99,120,1194,8
AUS,5,PP,1,0,1,12,1,133,ST,Turf,A,1200,GF,3,14,69,KLMan,KCLeung,99,124,1190,10
AUS,4,PP,1,0,1,12,1,83,ST,Turf,B+2,1000,GY,3,13,70,KLMan,GMosse,24,127,1187,13
AUS,4,PP,1,0,1,12,1,770,ST,Turf,B+2,1200,GF,3,8,72,KLMan,WMLai,99,129,1180,6
AUS,5,PP,1,0,1,12,1,714,ST,Turf,C,1200,Y,3,3,72,KLMan,GMosse,24,129,1183,9
AUS,5,PP,0,0,0,14,1,115,HV,Turf,C,1200,GY,4,9,46,DJHall,KCLeung,19,118,1026,11
AUS,5,PP,0,0,0,14,1,61,HV,Turf,C+3,1000,G,4,2,46,DJHall,MChadwick,22,122,1031,6
AUS,5,PP,0,0,0,14,1,755,ST,Turf,A+3,1000,GF,4,9,49,DJHall,DWhyte,12,122,1009,5
AUS,5,PP,0,0,0,14,1,745,ST,Turf,A,1200,GF,4,7,51,DJHall,ZPurton,8.8,124,1015,7
AUS,5,PP,0,0,0,14,1,710,ST,Turf,C,1400,GY,4,5,53,DJHall,ZPurton,11,126,1017,5
AUS,5,PP,0,0,0,14,1,668,ST,Turf,A+3,1200,G,4,8,55,DJHall,ZPurton,12,128,1025,6
AUS,5,PP,0,0,0,14,1,418,ST,Turf,A,1400,G,4,11,57,DJHall,JMoreira,6.7,131,1001,6
AUS,5,PP,0,0,0,14,1,305,HV,Turf,A,1650,G,4,3,59,DJHall,GBenoist,5.7,133,1009,12
AUS,5,PP,0,0,0,14,1,260,HV,Turf,B,1650,G,3,8,61,DJHall,YTCheng,38,116,1008,5
AUS,5,PP,0,0,0,14,1,214,ST,Turf,C,1600,G,3,7,63,DJHall,CYHo,99,117,1015,6
AUS,4,PP,0,0,0,14,1,158,ST,Turf,C+3,1400,G,3,13,65,DJHall,CYHo,99,118,1008,10
AUS,4,PP,0,0,0,14,1,102,ST,Turf,C,1400,G,3,7,67,DJHall,CYHo,45,121,1008,10
AUS,5,PP,0,0,0,14,1,61,ST,AWT,AWT,1200,GD,3,1,69,DJHall,NRawiller,25,124,1011,4
AUS,5,PP,0,0,0,14,1,35,HV,Turf,B,1200,G,3,12,69,DJHall,NRawiller,62,123,1021,10
AUS,5,PP,7,1,0,10,1,129,ST,Turf,A,1600,G,G2,11,116,JSize,SdeSousa,5.4,124,1142,6
AUS,5,PP,7,1,0,10,1,732,ST,Turf,C+3,1400,GF,HKG3,1,110,JSize,JMoreira,1.6,118,1120,1
AUS,5,PP,7,1,0,10,1,498,ST,Turf,A,2000,G,HKG1,4,110,JSize,RMoore,4.2,126,1133,7
AUS,5,PP,7,1,0,10,1,422,ST,Turf,A,1800,G,HKG1,3,110,JSize,RMoore,3.4,126,1134,1
AUS,5,PP,7,1,0,10,1,355,ST,Turf,A,1600,G,HKG1,14,110,JSize,RMoore,9.2,126,1129,1
AUS,5,PP,7,1,0,10,1,252,ST,Turf,A,1400,G,1,9,103,JSize,JMoreira,2,124,1129,1
AUS,5,PP,7,1,0,10,1,177,ST,Turf,A+3,1400,G,1,1,101,JSize,JMoreira,2.3,124,1109,2
AUS,4,PP,7,1,0,10,1,777,ST,Turf,B+2,1400,GF,2,7,92,JSize,JMoreira,1.6,126,1115,1
AUS,5,PP,7,1,0,10,1,735,ST,Turf,C+3,1400,GF,2,2,81,JSize,JMoreira,1.6,116,1113,1
AUS,5,PP,7,1,0,10,1,620,ST,Turf,C,1200,G,3,11,72,JSize,JMoreira,3.2,127,1102,1
AUS,5,PP,0,1,2,13,2,155,ST,AWT,AWT,1200,GD,3,12,75,CSShum,NRawiller,23,129,1164,6
AUS,5,PP,0,1,2,13,2,92,ST,Turf,B+2,1200,GF,3,11,75,CSShum,NRawiller,13,129,1162,5
AUS,5,PP,0,1,2,13,2,54,ST,Turf,A,1200,GF,3,13,74,CSShum,NRawiller,9.1,127,1162,3
AUS,5,PP,0,1,2,13,2,8,ST,Turf,B,1200,G,3,5,72,CSShum,NRawiller,19,127,1162,2
AUS,5,PP,0,1,2,13,2,730,ST,AWT,AWT,1200,GD,3,3,75,CSShum,MLYeung,34,126,1141,12
AUS,5,PP,0,1,2,13,2,703,HV,Turf,A,1650,G,3,6,77,CSShum,ZPurton,20,130,1141,10
AUS,5,PP,0,1,2,13,2,676,ST,Turf,A+3,1600,G,3,6,78,CSShum,NRawiller,21,131,1147,13
AUS,5,PP,0,1,2,13,2,628,ST,Turf,C,1400,G,3,8,78,CSShum,NRawiller,7.8,131,1137,8
AUS,5,PP,0,1,2,13,2,586,ST,Turf,A,1200,GY,3,11,77,CSShum,NRawiller,27,131,1145,3
AUS,5,PP,0,1,2,13,2,542,ST,AWT,AWT,1200,GD,2,10,79,CSShum,MLYeung,54,116,1142,9
AUS,5,PP,0,1,2,13,2,497,ST,Turf,A,1200,G,2,13,81,CSShum,MLYeung,47,122,1170,10
AUS,5,PP,0,1,2,13,2,404,ST,Turf,C+3,1200,G,2,3,83,CSShum,MLYeung,74,112,1224,7
AUS,5,PP,0,1,2,13,2,383,ST,AWT,AWT,1200,GD,3,9,83,CSShum,MLYeung,55,130,1247,9
AUS,5,PPG,2,0,0,10,0,53,ST,AWT,AWT,1200,GD,3,10,63,JMoore,SClipperton,18,121,1127,11
AUS,5,PPG,2,0,0,10,0,26,ST,AWT,AWT,1200,GD,3,2,63,JMoore,DWhyte,7.5,117,1128,7
AUS,5,PPG,2,0,0,10,0,735,ST,Turf,C+3,1400,GF,3,3,63,JMoore,MLYeung,14,114,1108,10
AUS,5,PPG,2,0,0,10,0,668,ST,Turf,A+3,1200,G,4,11,58,JMoore,DWhyte,13,131,1104,1
AUS,5,PPG,2,0,0,10,0,475,ST,AWT,AWT,1650,GD,4,9,60,JMoore,JMoreira,10,133,1120,12
AUS,5,PPG,2,0,0,10,0,317,ST,AWT,AWT,1650,GD,3,7,61,JMoore,YTCheng,5.8,115,1116,12
AUS,4,PPG,2,0,0,10,0,234,ST,AWT,AWT,1650,GD,3,7,61,JMoore,JMoreira,2.2,115,1125,8
AUS,5,PPG,2,0,0,10,0,184,ST,AWT,AWT,1200,GD,3,4,61,JMoore,JMoreira,2,115,1154,4
AUS,5,PPG,2,0,0,10,0,61,ST,AWT,AWT,1200,GD,3,--,61,JMoore,DWhyte,---,116,--,WV
