"","Filename","Location","Habitat","Season","H","RelStr","RelStr_Norm"
"827","S4A01321_20170416_123246.wav","ShipL","NonCore","Dry","H2",0.024616371,0.306078138273216
"828","S4A01321_20170417_093414.wav","PkHi","Core","Dry","H2",0.059233067,0.736499578738583
"829","S4A01321_20170417_094928.wav","FanL","Core","Dry","H2",0.045715072,0.568417827663795
"830","S4A01321_20170417_100245.wav","FLSP","NonCore","Dry","H2",0.043354899,0.539071610959362
"831","S4A01321_20170417_101348.wav","ShPk","NonCore","Dry","H2",0.034725625,0.431775855603324
"832","S4A01321_20170417_104708.wav","SokoM","NonCore","Dry","H2",0.028117775,0.349614336913641
"833","S4A01321_20170417_110013.wav","ShipL","NonCore","Dry","H2",0.060462244,0.751783074740827
"834","S4A01321_20170417_114152.wav","TsLk","Core","Dry","H2",0.049586327,0.616552726312376
"835","S4A01321_20170417_120203.wav","TaiO","Core","Dry","H2",0.033158492,0.412290239666413
"836","S4A01321_20170417_121934.wav","AirP","NonCore","Dry","H2",0.058760839,0.730627930676386
"837","S4A01321_20170417_123549.wav","MaPkS","NonCore","Dry","H2",0.071938943,0.894483502169471
"838","S4A01321_20170417_125538.wav","MaPkN","NonCore","Dry","H2",0.052903284,0.657795524582369
"839","S4A01321_20170417_130515.wav","MaPkM","NonCore","Dry","H2",0.055066213,0.684689223963856
"840","S4A01321_20170417_133144.wav","Bros","NonCore","Dry","H2",0.046905353,0.583217693675807
"841","S4A01321_20170418_092023.wav","AirP","NonCore","Dry","H2",0.03769817,0.468736260511641
"842","S4A01321_20170418_093550.wav","MaPkS","NonCore","Dry","H2",0.038270866,0.475857120262923
"843","S4A01321_20170418_095536.wav","MaPkN","NonCore","Dry","H2",0.02333499,0.29014554159198
"844","S4A01321_20170418_100543.wav","MaPkM","NonCore","Dry","H2",0.058701281,0.729887390904732
"845","S4A01321_20170418_103844.wav","Bros","NonCore","Dry","H2",0.060091618,0.74717473843993
"846","S4A01321_20170418_113025.wav","TaiO","Core","Dry","H2",0.033351022,0.414684143461645
"847","S4A01321_20170418_114202.wav","TsLk","Core","Dry","H2",0.034156003,0.424693217740925
"848","S4A01321_20170418_115533.wav","PkHi","Core","Dry","H2",0.038714397,0.481371951947352
"849","S4A01321_20170418_120959.wav","FanL","Core","Dry","H2",0.036451143,0.453230818928215
"850","S4A01321_20170418_122112.wav","FLSP","NonCore","Dry","H2",0.020863295,0.25941266857917
"851","S4A01321_20170418_123206.wav","ShPk","NonCore","Dry","H2",0.027131026,0.337345172751996
"852","S4A01321_20170418_124650.wav","ChSh","NonCore","Dry","H2",0.023637905,0.293911964321595
"853","S4A01321_20170418_130443.wav","SokoM","NonCore","Dry","H2",0.02162596,0.268895588840899
"854","S4A01321_20170418_131750.wav","ShipL","NonCore","Dry","H2",0.032419561,0.403102426207135
"855","S4A01321_20170419_091544.wav","PkHi","Core","Dry","H2",0.032253795,0.401041304010488
"856","S4A01321_20170419_093012.wav","FanL","Core","Dry","H2",0.054614856,0.679077084373638
"857","S4A01321_20170419_094301.wav","FLSP","NonCore","Dry","H2",0.010884415,0.13533601193259
"858","S4A01321_20170419_095854.wav","ShPk","NonCore","Dry","H2",0.050417043,0.626881787680267
"859","S4A01321_20170419_101234.wav","ChSh","NonCore","Dry","H2",0.026984392,0.335521936429812
"860","S4A01321_20170419_103029.wav","SokoM","NonCore","Dry","H2",0.034083715,0.423794394089807
"861","S4A01321_20170419_104345.wav","ShipL","NonCore","Dry","H2",0.031188743,0.387798526132134
"862","S4A01321_20170419_113615.wav","TsLk","Core","Dry","H2",0.051136896,0.635832386697092
"863","S4A01321_20170419_114533.wav","TaiO","Core","Dry","H2",0.031659836,0.393656061688189
"864","S4A01321_20170419_120301.wav","AirP","NonCore","Dry","H2",0.056695783,0.70495117694571
"865","S4A01321_20170419_121945.wav","MaPkS","NonCore","Dry","H2",0.033529757,0.416906521246098
"866","S4A01321_20170419_123938.wav","MaPkN","NonCore","Dry","H2",0.026047267,0.323869793417778
"867","S4A01321_20170419_124949.wav","MaPkM","NonCore","Dry","H2",0.009566387,0.118947749160959
"868","S4A01321_20170509_093819.wav","FanL","Core","Wet","H2",0.027845577,0.34622984709255
"869","S4A01321_20170509_100006.wav","FLSP","NonCore","Wet","H2",0.047423866,0.589664846008312
"870","S4A01321_20170509_101046.wav","ShPk","NonCore","Wet","H2",0.04561574,0.567182740914779
"871","S4A01321_20170509_102627.wav","ChSh","NonCore","Wet","H2",0.056139652,0.69803628518055
"872","S4A01321_20170509_104403.wav","SokoM","NonCore","Wet","H2",0.051677317,0.64255194148296
"873","S4A01321_20170509_105640.wav","ShipL","NonCore","Wet","H2",0.076621108,0.952701195845278
"874","S4A01321_20170509_113254.wav","PkHi","Core","Wet","H2",0.035058973,0.435920680006446
"875","S4A01321_20170509_114710.wav","TsLk","Core","Wet","H2",0.041238056,0.512750941496886
"876","S4A01321_20170509_115951.wav","TaiO","Core","Wet","H2",0.03375247,0.419675718233308
"877","S4A01321_20170509_122325.wav","AirP","NonCore","Wet","H2",0.054298839,0.675147752344044
"878","S4A01321_20170509_124105.wav","MaPkS","NonCore","Wet","H2",0.051465967,0.639924031198213
"879","S4A01321_20170509_130506.wav","MaPkN","NonCore","Wet","H2",0.04217021,0.524341275462194
"880","S4A01321_20170509_131440.wav","MaPkM","NonCore","Wet","H2",0.057236237,0.71167114205114
"881","S4A01321_20170510_092219.wav","AirP","NonCore","Wet","H2",0.039437913,0.490368096435541
"882","S4A01321_20170510_093752.wav","MaPkS","NonCore","Wet","H2",0.0282205,0.35089161197397
"883","S4A01321_20170510_095900.wav","MaPkN","NonCore","Wet","H2",0.042232286,0.525113123859809
"884","S4A01321_20170510_100736.wav","MaPkM","NonCore","Wet","H2",0.056127662,0.697887202406412
"885","S4A01321_20170510_104324.wav","TaiO","Core","Wet","H2",0.03516174,0.437198477291672
"886","S4A01321_20170510_113943.wav","PkHi","Core","Wet","H2",0.040636597,0.505272444728712
"887","S4A01321_20170510_115535.wav","FanL","Core","Wet","H2",0.048228379,0.599668101210169
"888","S4A01321_20170510_123632.wav","TsLk","Core","Wet","H2",0.036342788,0.45188354086385
"889","S4A01321_20170629_103301.wav","FanL","Core","Wet","H2",0.046829428,0.582273647835403
"890","S4A01321_20170629_105542.wav","FLSP","NonCore","Wet","H2",0.044158388,0.549062133820876
"891","S4A01321_20170629_110645.wav","ShPk","NonCore","Wet","H2",0.03720468,0.462600242312352
"892","S4A01321_20170629_113831.wav","ChSh","NonCore","Wet","H2",0.03526014,0.438421975621547
"893","S4A01321_20170629_115541.wav","SokoM","NonCore","Wet","H2",0.035387483,0.440005349075015
"894","S4A01321_20170629_120901.wav","ShipL","NonCore","Wet","H2",0.029407951,0.365656289975072
"895","S4A01321_20170629_123345.wav","PkHi","Core","Wet","H2",0.007996143,0.0994234512798986
"896","S4A01321_20170629_125646.wav","TsLk","Core","Wet","H2",0.027923125,0.347194073195042
"897","S4A01321_20170630_102135.wav","FLSP","NonCore","Wet","H2",0.041844821,0.520295412677034
"898","S4A01321_20170630_105309.wav","ShPk","NonCore","Wet","H2",0.037408199,0.46513078252168
"899","S4A01321_20170630_111344.wav","ChSh","NonCore","Wet","H2",0.038998796,0.484908148100991
"900","S4A01321_20170630_112951.wav","SokoM","NonCore","Wet","H2",0.023486144,0.292024979260211
"901","S4A01321_20170630_114247.wav","ShipL","NonCore","Wet","H2",0.048586044,0.604115281394669
"902","S4A01321_20170630_115601.wav","FanL","Core","Wet","H2",0.044761623,0.556562713241833
"903","S4A01321_20170630_123215.wav","TsLk","Core","Wet","H2",0.02627256,0.326671069934369
"904","S4A01321_20170712_093429.wav","AirP","NonCore","Wet","H2",0.060860226,0.75673155352457
"905","S4A01321_20170712_095132.wav","MaPkS","NonCore","Wet","H2",0.05242423,0.6518390025405
"906","S4A01321_20170712_101240.wav","MaPkN","NonCore","Wet","H2",0.042910607,0.533547317057158
"907","S4A01321_20170712_102303.wav","MaPkM","NonCore","Wet","H2",0.044002453,0.547123249551881
"908","S4A01321_20170712_105153.wav","Bros","NonCore","Wet","H2",0.047187014,0.586719845739739
"909","S4A01321_20170712_114021.wav","TaiO","Core","Wet","H2",0.031025063,0.385763341105366
"910","S4A01321_20170712_115233.wav","TsLk","Core","Wet","H2",0.02405108,0.299049351744828
"911","S4A01321_20170714_094848.wav","PkHi","Core","Wet","H2",0.025189232,0.313201049622307
"912","S4A01321_20170714_105723.wav","TsLk","Core","Wet","H2",0.024940652,0.310110224268239
"913","S4A01321_20170714_114755.wav","AirP","NonCore","Wet","H2",0.050033914,0.622117990001134
"914","S4A01321_20170714_120342.wav","MaPkS","NonCore","Wet","H2",0.046668604,0.580273974101624
"915","S4A01321_20170714_122239.wav","MaPkN","NonCore","Wet","H2",0.064246353,0.79883440646405
"916","S4A01321_20170720_100229.wav","FanL","Core","Wet","H2",0.03721135,0.46268317659955
"917","S4A01321_20170720_101520.wav","FLSP","NonCore","Wet","H2",0.035070454,0.436063433912191
"918","S4A01321_20170720_105058.wav","ChSh","NonCore","Wet","H2",0.012243921,0.152240009091687
"919","S4A01321_20170720_110805.wav","SokoM","NonCore","Wet","H2",0.031726708,0.394487543195459
"920","S4A01321_20170720_124214.wav","TaiO","Core","Wet","H2",0.02704966,0.336333473919591
"921","S4A01321_20170720_130547.wav","AirP","NonCore","Wet","H2",0.040142488,0.499128729929156
"922","S4A01321_20170720_132351.wav","MaPkS","NonCore","Wet","H2",0.039918005,0.49633752489272
"923","S4A01321_20170720_134650.wav","MaPkN","NonCore","Wet","H2",0.026186637,0.325602709700651
"924","S4A01321_20170726_095832.wav","FanL","Core","Wet","H2",0.054572636,0.678552124012995
"925","S4A01321_20170726_105010.wav","ShPk","NonCore","Wet","H2",0.049461191,0.614996794533847
"926","S4A01321_20170726_111110.wav","ChSh","NonCore","Wet","H2",0.058718294,0.730098929289754
"927","S4A01321_20170726_112846.wav","SokoM","NonCore","Wet","H2",0.042378937,0.526936571558737
"928","S4A01321_20170726_121829.wav","TsLk","Core","Wet","H2",0.035545106,0.441965221811295
"929","S4A01321_20170726_122805.wav","TaiO","Core","Wet","H2",0.039385775,0.489719816395673
"930","S4A01321_20170815_091703.wav","PkHi","Core","Wet","H2",0.047185584,0.586702065225392
"931","S4A01321_20170815_104349.wav","ChSh","NonCore","Wet","H2",0.039937052,0.496574353883463
"932","S4A01321_20170815_110044.wav","SokoM","NonCore","Wet","H2",0.042413614,0.527367742814683
"933","S4A01321_20170921_091531.wav","PkHi","Core","Wet","H2",0.032316513,0.40182113498867
"934","S4A01321_20170921_093139.wav","FanL","Core","Wet","H2",0.042356553,0.526658250556542
"935","S4A01321_20170921_094613.wav","FLSP","NonCore","Wet","H2",0.050274555,0.625110102415763
"936","S4A01321_20170921_095801.wav","ShPk","NonCore","Wet","H2",0.049654085,0.617395224278186
"937","S4A01321_20170921_101334.wav","ChSh","NonCore","Wet","H2",0.063255553,0.786514872467707
"938","S4A01321_20170921_102919.wav","SokoM","NonCore","Wet","H2",0.047711369,0.593239637068617
"939","S4A01321_20170921_104328.wav","ShipL","NonCore","Wet","H2",0.053632887,0.666867354378831
"940","S4A01321_20170921_112551.wav","TsLk","Core","Wet","H2",0.03716502,0.462107112802567
"941","S4A01321_20170921_113745.wav","TaiO","Core","Wet","H2",0.049452733,0.614891628386753
"942","S4A01321_20170921_120136.wav","AirP","NonCore","Wet","H2",0.058091588,0.722306513188914
"943","S4A01321_20170921_121821.wav","MaPkS","NonCore","Wet","H2",0.058891052,0.732246989497809
"944","S4A01321_20170921_123849.wav","MaPkN","NonCore","Wet","H2",0.048130059,0.598445597594383
"945","S4A01321_20170921_125204.wav","MaPkM","NonCore","Wet","H2",0.068100772,0.846759967532532
"946","S4A01321_20170928_094052.wav","AirP","NonCore","Wet","H2",0.048674929,0.605220470917544
"947","S4A01321_20170928_100039.wav","MaPkS","NonCore","Wet","H2",0.021404944,0.266147492226309
"948","S4A01321_20170928_102320.wav","MaPkN","NonCore","Wet","H2",0.028314934,0.352065797352867
"949","S4A01321_20170928_103343.wav","MaPkM","NonCore","Wet","H2",0.024906424,0.309684635845119
"950","S4A01321_20170928_110208.wav","Bros","NonCore","Wet","H2",0.053190617,0.661368201875235
"951","S4A01321_20170928_110208.wav","Bros","NonCore","Wet","H2",0.053190617,0.661368201875235
"952","S4A01321_20170928_110208.wav","Bros","NonCore","Wet","H2",0.055363764,0.688388951113781
"953","S4A01321_20170928_110208.wav","Bros","NonCore","Wet","H2",0.055363764,0.688388951113781
"954","S4A01321_20170928_115811.wav","TaiO","Core","Wet","H2",0.037700392,0.468763888695472
"955","S4A01321_20170928_120902.wav","TsLk","Core","Wet","H2",0.056119184,0.697781787580796
"956","S4A01321_20170928_123001.wav","PkHi","Core","Wet","H2",0.02881795,0.358320261132343
"957","S4A01321_20170928_131218.wav","FLSP","NonCore","Wet","H2",0.033514964,0.416722586177055
"958","S4A01321_20170928_132338.wav","ShPk","NonCore","Wet","H2",0.034117782,0.424217980650822
"959","S4A01321_20170928_133840.wav","ChSh","NonCore","Wet","H2",0.033419662,0.415537608150289
"960","S4A01321_20170928_135619.wav","SokoM","NonCore","Wet","H2",0.034988047,0.435038791362699
"961","S4A01321_20170928_140837.wav","ShipL","NonCore","Wet","H2",0.020114505,0.250102269042309
"962","S4A01321_20180303_095251.wav","FanL","Core","Dry","H2",0.053960192,0.67093704056643
"963","S4A01321_20180303_101707.wav","FLSP","NonCore","Dry","H2",0.047431236,0.589756484043791
"964","S4A01321_20180303_104403.wav","ChSh","NonCore","Dry","H2",0.032039811,0.39838064276435
"965","S4A01321_20180303_110001.wav","SokoM","NonCore","Dry","H2",0.0374085,0.465134525133441
"966","S4A01321_20180303_113153.wav","PkHi","Core","Dry","H2",0.041863065,0.520522257225106
"967","S4A01321_20180303_114320.wav","TsLk","Core","Dry","H2",0.039432317,0.490298516184993
"968","S4A01321_20180303_115433.wav","TaiO","Core","Dry","H2",0.062512211,0.777272212960329
"969","S4A01321_20180303_122642.wav","AirP","NonCore","Dry","H2",0.029236597,0.363525686999286
"970","S4A01321_20180303_124321.wav","MaPkS","NonCore","Dry","H2",0.014265738,0.177379132291006
"971","S4A01321_20180303_131144.wav","MaPkN","NonCore","Dry","H2",0.039309223,0.488767974483594
"972","S4A01321_20180303_131937.wav","MaPkM","NonCore","Dry","H2",0.022805604,0.283563195180809
"973","S4A01321_20180322_100317.wav","FanL","Core","Dry","H2",0.040704249,0.506113624698353
"974","S4A01321_20180322_101945.wav","FLSP","NonCore","Dry","H2",0.054788975,0.681242067155138
"975","S4A01321_20180322_103139.wav","SokoN","NonCore","Dry","H2",0.040333469,0.501503373572834
"976","S4A01321_20180322_104857.wav","ChSh","NonCore","Dry","H2",0.033936752,0.42196706700593
"977","S4A01321_20180322_110539.wav","SokoM","NonCore","Dry","H2",0.04589104,0.570605800774683
"978","S4A01321_20180322_111646.wav","ShipL","NonCore","Dry","H2",0.062385281,0.775693974718347
"979","S4A01321_20180322_121720.wav","PkHi","Core","Dry","H2",0.048052927,0.597486544005157
"980","S4A01321_20180322_123950.wav","TsLk","Core","Dry","H2",0.02922638,0.363398649576152
"981","S4A01321_20180322_125020.wav","TaiO","Core","Dry","H2",0.023229334,0.288831822694203
"982","S4A01321_20180328_095222.wav","AirP","NonCore","Dry","H2",0.046466462,0.577760555408559
"983","S4A01321_20180328_100918.wav","MaPkS","NonCore","Dry","H2",0.052374239,0.651217418140004
"984","S4A01321_20180328_102956.wav","MaPkN","NonCore","Dry","H2",0.063394,0.788236312236774
"985","S4A01321_20180328_103831.wav","MaPkM","NonCore","Dry","H2",0.050556534,0.6286162084682
"986","S4A01321_20180328_110623.wav","Bros","NonCore","Dry","H2",0.02151716,0.267542777679412
"987","S4A01321_20180328_110623.wav","Bros","NonCore","Dry","H2",0.02151716,0.267542777679412
"988","S4A01321_20180328_110623.wav","Bros","NonCore","Dry","H2",0.027597327,0.3431431249341
"989","S4A01321_20180328_110623.wav","Bros","NonCore","Dry","H2",0.027597327,0.3431431249341
"990","S4A01321_20180328_115517.wav","TaiO","Core","Dry","H2",0.032810401,0.407962101890554
"991","S4A01321_20180328_120814.wav","TsLk","Core","Dry","H2",0.042573335,0.529353701927955
"992","S4A01321_20180328_130514.wav","FanL","Core","Dry","H2",0.025580788,0.318069627996825
"993","S4A01321_20180328_131843.wav","FLSP","NonCore","Dry","H2",0.014490958,0.18017950113099
"994","S4A01321_20180328_133809.wav","PkHi","Core","Dry","H2",0.026113985,0.324699360100426
"995","S4A01321_20180404_101002.wav","FanL","Core","Dry","H2",0.032406946,0.402945572229174
"996","S4A01321_20180404_102459.wav","FLSP","NonCore","Dry","H2",0.034521946,0.429243325965818
"997","S4A01321_20180404_103708.wav","ShPk","NonCore","Dry","H2",0.030556208,0.37993363267596
"998","S4A01321_20180404_105704.wav","ChSh","NonCore","Dry","H2",0.024728416,0.307471297524952
"999","S4A01321_20180404_111525.wav","SokoM","NonCore","Dry","H2",0.045972419,0.571617661248127
"1000","S4A01321_20180404_112753.wav","SokoN","NonCore","Dry","H2",0.027846449,0.346240689476124
"1001","S4A01321_20180404_121608.wav","TsLk","Core","Dry","H2",0.054769658,0.681001881004343
"1002","S4A01321_20180404_122637.wav","TaiO","Core","Dry","H2",0.036719799,0.456571267783001
"1003","S4A01321_20180404_124617.wav","AirP","NonCore","Dry","H2",0.02690181,0.33449511794325
"1004","S4A01321_20180404_130314.wav","MaPkS","NonCore","Dry","H2",0.049037516,0.60972885088639
"1005","S4A01321_20180404_132226.wav","MaPkN","NonCore","Dry","H2",0.025473436,0.316734821160354
"1006","S4A01321_20180404_133037.wav","MaPkM","NonCore","Dry","H2",0.022673687,0.281922948949283
"1007","S4A01321_20180404_135641.wav","Bros","NonCore","Dry","H2",0.039597589,0.492353496022138
"1008","S4A01321_20180411_094514.wav","AirP","NonCore","Dry","H2",0.052556226,0.653480231052189
"1009","S4A01321_20180411_100152.wav","MaPkS","NonCore","Dry","H2",0.037065124,0.460865013319222
"1010","S4A01321_20180411_105251.wav","MaPkN","NonCore","Dry","H2",0.032356949,0.402323913225122
"1011","S4A01321_20180411_110126.wav","MaPkM","NonCore","Dry","H2",0.065677661,0.816631184386172
"1012","S4A01321_20180411_112921.wav","Bros","NonCore","Dry","H2",0.037598704,0.467499507616526
"1013","S4A01321_20180411_121226.wav","TaiO","Core","Dry","H2",0.036058569,0.448349582816911
"1014","S4A01321_20180411_122252.wav","TsLk","Core","Dry","H2",0.030694335,0.38165109358867
"1015","S4A01321_20180411_123411.wav","PkHi","Core","Dry","H2",0.036072812,0.44852667922659
"1016","S4A01321_20180411_130954.wav","FanL","Core","Dry","H2",0.031968219,0.397490473125809
"1017","S4A01321_20180411_132324.wav","FLSP","NonCore","Dry","H2",0.044303258,0.55086343669739
"1018","S4A01321_20180411_133419.wav","ShPk","NonCore","Dry","H2",0.012169899,0.151319625012683
"1019","S4A01321_20180411_134850.wav","ChSh","NonCore","Dry","H2",0.004653439,0.0578605167141808
"1020","S4A01321_20180411_140555.wav","SokoM","NonCore","Dry","H2",0.027306683,0.339529278911862
"1021","S4A01321_20180411_141738.wav","ShipL","NonCore","Dry","H2",0.024107579,0.299751856136491
"1022","S4A01321_20180412_093409.wav","PkHi","Core","Dry","H2",0.022248215,0.276632661536594
"1023","S4A01321_20180412_094944.wav","FanL","Core","Dry","H2",0.036612867,0.455241683195499
"1024","S4A01321_20180412_100134.wav","FLSP","NonCore","Dry","H2",0.0120866,0.150283891401095
"1025","S4A01321_20180412_102741.wav","ChSh","NonCore","Dry","H2",0.019036121,0.236693722060968
"1026","S4A01321_20180412_104349.wav","SokoM","NonCore","Dry","H2",0.035117555,0.436649084266209
"1027","S4A01321_20180412_105702.wav","ShipL","NonCore","Dry","H2",0.028016422,0.348354121199943
"1028","S4A01321_20180412_112631.wav","TsLk","Core","Dry","H2",0.035710605,0.444023024149669
"1029","S4A01321_20180412_113626.wav","TaiO","Core","Dry","H2",0.034425323,0.428041922722652
"1030","S4A01321_20180412_115337.wav","AirP","NonCore","Dry","H2",0.018433409,0.22919964558337
"1031","S4A01321_20180412_120942.wav","MaPkS","NonCore","Dry","H2",0.033406747,0.415377023994493
"1032","S4A01321_20180412_123117.wav","MaPkN","NonCore","Dry","H2",0.03689821,0.458789616975393
"1033","S4A01321_20180412_123931.wav","MaPkM","NonCore","Dry","H2",0.020610996,0.256275601453874
"1034","S4A01321_20180430_092732.wav","AirP","NonCore","Dry","H2",0.070140032,0.872115975705103
"1035","S4A01321_20180430_094252.wav","MaPkS","NonCore","Dry","H2",0.067644329,0.841084588994085
"1036","S4A01321_20180430_100333.wav","MaPkN","NonCore","Dry","H2",0.052778295,0.65624142059098
"1037","S4A01321_20180430_101343.wav","MaPkM","NonCore","Dry","H2",0.069209886,0.860550609063437
"1038","S4A01321_20180430_104137.wav","Bros","NonCore","Dry","H2",0.057364894,0.713270853683526
"1039","S4A01321_20180430_112926.wav","TaiO","Core","Dry","H2",0.041449273,0.515377198069459
"1040","S4A01321_20180430_113930.wav","TsLk","Core","Dry","H2",0.043728061,0.543711479696891
"1041","S4A01321_20180430_114953.wav","PkHi","Core","Dry","H2",0.032026567,0.398215967846862
"1042","S4A01321_20180430_120248.wav","FanL","Core","Dry","H2",0.037129767,0.461668779605178
"1043","S4A01321_20180430_121457.wav","FLSP","NonCore","Dry","H2",0.029748309,0.369888276200272
"1044","S4A01321_20180430_124038.wav","ChSh","NonCore","Dry","H2",0.024947064,0.310189950602498
"1045","S4A01321_20180430_130729.wav","SokoM","NonCore","Dry","H2",0.033081736,0.411335861233406
"1046","S4A01321_20180430_133022.wav","ShipL","NonCore","Dry","H2",0.043391407,0.539525548734027
"1047","S4A01321_20180502_111149.wav","FanL","Core","Wet","H2",0.031264163,0.388736292839849
"1048","S4A01321_20180502_112341.wav","FLSP","NonCore","Wet","H2",0.031914456,0.396821987956002
"1049","S4A01321_20180502_114914.wav","ChSh","NonCore","Wet","H2",0.018125788,0.22537470879745
"1050","S4A01321_20180502_121747.wav","SokoM","NonCore","Wet","H2",0.055059884,0.684610529645464
"1051","S4A01321_20180502_123304.wav","ShipL","NonCore","Wet","H2",0.020877291,0.259586693809098
"1052","S4A01321_20180502_130101.wav","PkHi","Core","Wet","H2",0.014416712,0.179256331852536
"1053","S4A01321_20180522_101240.wav","FanL","Core","Wet","H2",0.038309899,0.476342453701033
"1054","S4A01321_20180522_102538.wav","FLSP","NonCore","Wet","H2",0.045079039,0.560509440334065
"1055","S4A01321_20180522_103701.wav","SokoN","NonCore","Wet","H2",0.052793321,0.656428252764808
"1056","S4A01321_20180522_105132.wav","ChSh","NonCore","Wet","H2",0.024382991,0.30317630859612
"1057","S4A01321_20180522_110839.wav","SokoM","NonCore","Wet","H2",0.047108198,0.585739853418932
"1058","S4A01321_20180522_112152.wav","ShipL","NonCore","Wet","H2",0.033493563,0.416456487724233
"1059","S4A01321_20180522_114532.wav","PkHi","Core","Wet","H2",0.019036323,0.236696233714044
"1060","S4A01321_20180522_115608.wav","TsLk","Core","Wet","H2",0.040435611,0.502773399654237
"1061","S4A01321_20180522_120553.wav","TaiO","Core","Wet","H2",0.036632213,0.455482229930151
"1062","S4A01321_20180522_122238.wav","AirP","NonCore","Wet","H2",0.05216966,0.648673697968993
"1063","S4A01321_20180522_123821.wav","MaPkS","NonCore","Wet","H2",0.03573206,0.444289794034501
"1064","S4A01321_20180522_125659.wav","MaPkN","NonCore","Wet","H2",0.03251366,0.404272446220783
"1065","S4A01321_20180522_130626.wav","MaPkM","NonCore","Wet","H2",0.044414304,0.552244174456936
"1066","S4A01321_20180523_092742.wav","AirP","NonCore","Wet","H2",0.018861068,0.234517125992476
"1067","S4A01321_20180523_094638.wav","MaPkS","NonCore","Wet","H2",0.035297837,0.438890697334365
"1068","S4A01321_20180523_100819.wav","MaPkN","NonCore","Wet","H2",0.046179905,0.57419752684236
"1069","S4A01321_20180523_101601.wav","MaPkM","NonCore","Wet","H2",0.008835726,0.109862764270666
"1070","S4A01321_20180523_104307.wav","Bros","NonCore","Wet","H2",0.022438093,0.278993590559765
"1071","S4A01321_20180523_112808.wav","TaiO","Core","Wet","H2",0.032447942,0.403455313464251
"1072","S4A01321_20180523_113845.wav","TsLk","Core","Wet","H2",0.037472368,0.465928655126657
"1073","S4A01321_20180523_133657.wav","FLSP","NonCore","Wet","H2",0.037615748,0.467711431453257
"1074","S4A01321_20180523_134740.wav","ShPk","NonCore","Wet","H2",0.024192415,0.30080670069252
"1075","S4A01321_20180523_140229.wav","ChSh","NonCore","Wet","H2",0.034833304,0.433114728333635
"1076","S4A01321_20180523_141935.wav","SokoM","NonCore","Wet","H2",0.031908825,0.396751972518039
"1077","S4A01321_20180530_091526.wav","AirP","NonCore","Wet","H2",0.035569567,0.442269368078033
"1078","S4A01321_20180530_093245.wav","MaPkS","NonCore","Wet","H2",0.048328316,0.600910710484485
"1079","S4A01321_20180530_095126.wav","MaPkN","NonCore","Wet","H2",0.029617384,0.368260364423454
"1080","S4A01321_20180530_100011.wav","MaPkM","NonCore","Wet","H2",0.031859335,0.396136617514528
"1081","S4A01321_20180530_104027.wav","TaiO","Core","Wet","H2",0.039937982,0.496585917434752
"1082","S4A01321_20180530_104954.wav","TsLk","Core","Wet","H2",0.03707825,0.461028221033428
"1083","S4A01321_20180530_113856.wav","FanL","Core","Wet","H2",0.040642657,0.505347794320978
"1084","S4A01321_20180530_115704.wav","FLSP","NonCore","Wet","H2",0.029985483,0.372837280193054
"1085","S4A01321_20180530_120751.wav","ShPk","NonCore","Wet","H2",0.028293754,0.351802446797717
"1086","S4A01321_20180530_122103.wav","ChSh","NonCore","Wet","H2",0.020884895,0.259681241383289
"1087","S4A01321_20180530_124016.wav","SokoM","NonCore","Wet","H2",0.04509696,0.560732268724001
"1088","S4A01321_20180530_125502.wav","ShipL","NonCore","Wet","H2",0.037579974,0.467266620180362
"1089","S4A01321_20180531_101231.wav","FanL","Core","Wet","H2",0.040182836,0.49963041398011
"1090","S4A01321_20180531_102331.wav","FLSP","NonCore","Wet","H2",0.020156424,0.250623486791192
"1091","S4A01321_20180531_103356.wav","ShPk","NonCore","Wet","H2",0.032082626,0.398913001311033
"1092","S4A01321_20180531_104759.wav","ChSh","NonCore","Wet","H2",0.035516448,0.441608890356645
"1093","S4A01321_20180531_111546.wav","SokoM","NonCore","Wet","H2",0.048427867,0.602148520263321
"1094","S4A01321_20180531_113027.wav","ShipL","NonCore","Wet","H2",0.042065326,0.523037155555379
"1095","S4A01321_20180531_120716.wav","PkHi","Core","Wet","H2",0.032401579,0.402878839347706
"1096","S4A01321_20180531_121912.wav","TsLk","Core","Wet","H2",0.022867317,0.284330530063244
