,SC_ID,Pkey,GLG,Weight,d15N,d13C,N_per,C_per,YOB,CalenderYear,CNRatio,CNR,Site,AgeClass,sample_per_ID,Net_d15N,Weaning,Species,Sex,Lat,Lon,TBL,Region
304,ZHSC160410,703,9,0.759,12.5,-13.7,2.42,6.92,2004,2013,2.859504132,U,EPRE,Juvenile,12,-3.4,Y,SC,F,23.253063,112.838064,254,EPRE
305,ZHSC160410,704,10,0.605,11.5,-13.6,2.6,7.38,2004,2014,2.838461538,U,EPRE,Juvenile,12,-4.4,Y,SC,F,23.253063,112.838064,254,EPRE
306,ZHSC160410,705,11,0.35,10.2,-13.6,2.67,7.44,2004,2015,2.786516854,U,EPRE,Adult,12,-5.7,Y,SC,F,23.253063,112.838064,254,EPRE
307,ZHSC160410,706,12,0.409,11.2,-13.6,2.67,7.52,2004,2016,2.816479401,U,EPRE,Adult,12,-4.7,Y,SC,F,23.253063,112.838064,254,EPRE
308,ZHSC160506,707,1,1.262,15.6,-14.4,2.13,6.06,2005,2006,2.845070423,U,EPRE,Juvenile,10,0,Y,SC,F,22.23972191,113.6159775,233,EPRE
309,ZHSC160506,708,2,1.605,13.7,-14.8,2.16,6.31,2005,2007,2.921296296,U,EPRE,Juvenile,10,-1.9,Y,SC,F,22.23972191,113.6159775,233,EPRE
310,ZHSC160506,709,3,1.473,13,-15.3,1.99,5.88,2005,2008,2.954773869,U,EPRE,Juvenile,10,-2.6,Y,SC,F,22.23972191,113.6159775,233,EPRE
311,ZHSC160506,710,4,1.649,12.6,-15.4,2.07,6.22,2005,2009,3.004830918,U,EPRE,Juvenile,10,-3,Y,SC,F,22.23972191,113.6159775,233,EPRE
312,ZHSC160506,711,5,1.457,12.5,-15.4,2.18,6.62,2005,2010,3.036697248,U,EPRE,Juvenile,10,-3.1,Y,SC,F,22.23972191,113.6159775,233,EPRE
313,ZHSC160506,712,6,1.483,12.6,-14.9,2.33,6.85,2005,2011,2.939914163,U,EPRE,Juvenile,10,-3,Y,SC,F,22.23972191,113.6159775,233,EPRE
314,ZHSC160506,713,7,1.317,12.3,-15,2.23,6.48,2005,2012,2.905829596,U,EPRE,Juvenile,10,-3.3,Y,SC,F,22.23972191,113.6159775,233,EPRE
315,ZHSC160506,714,8,0.638,11.5,-15.1,2.56,7.38,2005,2013,2.8828125,U,EPRE,Juvenile,10,-4.1,Y,SC,F,22.23972191,113.6159775,233,EPRE
316,ZHSC160506,715,9,1.066,12.3,-15.1,2.48,7.26,2005,2014,2.927419355,U,EPRE,Juvenile,10,-3.3,Y,SC,F,22.23972191,113.6159775,233,EPRE
317,ZHSC160506,716,10,1.075,12.1,-15,2.65,7.6,2005,2015,2.867924528,U,EPRE,Juvenile,10,-3.5,Y,SC,F,22.23972191,113.6159775,233,EPRE
318,ZHSC161213,599,1,3.758,18.3,-14.9,1.99,5.84,1997,1998,2.934673367,U,MPRE,Juvenile,12,0,Y,SC,M,22.03568,113.397412,241,MPRE
319,ZHSC161213,600,2,2.737,15.7,-16,2.24,6.77,1997,1999,3.022321429,U,MPRE,Juvenile,12,-2.6,Y,SC,M,22.03568,113.397412,241,MPRE
320,ZHSC161213,601,3,2.737,15.1,-15.5,2.68,7.91,1997,2000,2.951492537,U,MPRE,Juvenile,12,-3.2,Y,SC,M,22.03568,113.397412,241,MPRE
321,ZHSC161213,602,4,1.872,14.6,-15.6,2.63,7.69,1997,2001,2.923954373,U,MPRE,Juvenile,12,-3.7,Y,SC,M,22.03568,113.397412,241,MPRE
322,ZHSC161213,603,5,2.267,14.5,-15.3,2.6,7.76,1997,2002,2.984615385,U,MPRE,Juvenile,12,-3.8,Y,SC,M,22.03568,113.397412,241,MPRE
323,ZHSC161213,604,6,1.94,14.1,-15.5,2.39,7.19,1997,2003,3.008368201,U,MPRE,Juvenile,12,-4.2,Y,SC,M,22.03568,113.397412,241,MPRE
324,ZHSC161213,605,7,1.941,14.1,-16,2.68,8.15,1997,2004,3.041044776,U,MPRE,Juvenile,12,-4.2,Y,SC,M,22.03568,113.397412,241,MPRE
325,ZHSC161213,606,8,0.765,13.5,-16.4,2.9,8.7,1997,2005,3,U,MPRE,Juvenile,12,-4.8,Y,SC,M,22.03568,113.397412,241,MPRE
326,ZHSC161213,607,9,1.433,14.1,-16.5,2.72,8.3,1997,2006,3.051470588,U,MPRE,Juvenile,12,-4.2,Y,SC,M,22.03568,113.397412,241,MPRE
327,ZHSC161213,608,10,1.262,14.6,-16.6,2.68,8.05,1997,2007,3.003731343,U,MPRE,Juvenile,12,-3.7,Y,SC,M,22.03568,113.397412,241,MPRE
328,ZHSC161213,609,11,1.215,14.4,-17,2.72,8.23,1997,2008,3.025735294,U,MPRE,Adult,12,-3.9,Y,SC,M,22.03568,113.397412,241,MPRE
329,ZHSC161213,610,12,1.217,14.2,-16.8,2.84,8.58,1997,2009,3.021126761,U,MPRE,Adult,12,-4.1,Y,SC,M,22.03568,113.397412,241,MPRE
330,ZHSC161214,363,1,1.418,14.4,-17.2,2.2,6.7,2009,2010,3.045454545,U,MPRE,Juvenile,6,-2.2,Y,SC,M,22.065639,113.507694,224,MPRE
331,ZHSC161214,364,2,1.285,14.5,-17.7,2.5,7.8,2009,2011,3.12,U,MPRE,Juvenile,6,-2.1,Y,SC,M,22.065639,113.507694,224,MPRE
332,ZHSC161214,365,4,1.085,13.5,-18,2.3,7.1,2009,2013,3.086956522,U,MPRE,Juvenile,6,-3.1,Y,SC,M,22.065639,113.507694,224,MPRE
333,ZHSC161214,366,5,1.654,13.5,-17.8,2.4,7.4,2009,2014,3.083333333,U,MPRE,Juvenile,6,-3.1,Y,SC,M,22.065639,113.507694,224,MPRE
334,ZHSC161214,367,6,1.627,12.5,-18,2.1,6.2,2009,2015,2.952380952,U,MPRE,Juvenile,6,-4.1,Y,SC,M,22.065639,113.507694,224,MPRE
335,ZHSC170521,525,1,1.253,15.9,-14.9,2.219,6.43,2002,2003,2.897701667,U,MPRE,Juvenile,10,-2,Y,SC,F,21.935887,113.277993,253,MPRE
336,ZHSC170521,526,2,1.432,15.2,-14.2,2.111,6.325,2002,2004,2.996210327,U,MPRE,Juvenile,10,-2.7,Y,SC,F,21.935887,113.277993,253,MPRE
337,ZHSC170521,527,3,0.956,14.2,-14.1,2.14,6.41,2002,2005,2.995327103,U,MPRE,Juvenile,10,-3.7,Y,SC,F,21.935887,113.277993,253,MPRE
338,ZHSC170521,528,4,0.726,13.9,-14.1,2.205,6.614,2002,2006,2.999546485,U,MPRE,Juvenile,10,-4,Y,SC,F,21.935887,113.277993,253,MPRE
339,ZHSC170521,529,5,1.706,14.6,-13.9,2.175,6.544,2002,2007,3.008735632,U,MPRE,Juvenile,10,-3.3,Y,SC,F,21.935887,113.277993,253,MPRE
340,ZHSC170521,530,6,0.917,14.8,-14.4,2.481,7.332,2002,2008,2.955259976,U,MPRE,Juvenile,10,-3.1,Y,SC,F,21.935887,113.277993,253,MPRE
341,ZHSC170521,532,8,0.869,15.4,-14.8,2.586,7.686,2002,2010,2.972157773,U,MPRE,Juvenile,10,-2.5,Y,SC,F,21.935887,113.277993,253,MPRE
342,ZHSC170521,533,9,1.174,15.4,-14.7,2.543,7.472,2002,2011,2.938261895,U,MPRE,Juvenile,10,-2.5,Y,SC,F,21.935887,113.277993,253,MPRE
343,ZHSC170521,534,10,0.702,14.5,-15.4,2.55,7.825,2002,2012,3.068627451,U,MPRE,Juvenile,10,-3.4,Y,SC,F,21.935887,113.277993,253,MPRE
344,ZHSC170711,426,1,2.12,17.7,-13.9,1.98,5.67,1993,1994,2.863636364,U,MPRE,Juvenile,14,0,Y,SC,F,22.000437,113.312802,241,MPRE
345,ZHSC170711,427,2,1.927,15.7,-14.4,2.19,6.3,1993,1995,2.876712329,U,MPRE,Juvenile,14,-2,Y,SC,F,22.000437,113.312802,241,MPRE
346,ZHSC170711,429,4,2.485,13.8,-14.2,2.09,6.14,1993,1997,2.937799043,U,MPRE,Juvenile,14,-3.9,Y,SC,F,22.000437,113.312802,241,MPRE
347,ZHSC170711,430,5,2.27,13.6,-14.1,2.24,6.61,1993,1998,2.950892857,U,MPRE,Juvenile,14,-4.1,Y,SC,F,22.000437,113.312802,241,MPRE
348,ZHSC170711,431,6,1.818,13,-13.7,2.56,7.59,1993,1999,2.96484375,U,MPRE,Juvenile,14,-4.7,Y,SC,F,22.000437,113.312802,241,MPRE
349,ZHSC170711,432,7,2.107,13.1,-13.7,2.14,6.4,1993,2000,2.990654206,U,MPRE,Juvenile,14,-4.6,Y,SC,F,22.000437,113.312802,241,MPRE
350,ZHSC170711,433,8,2.145,13.5,-13.8,2.34,7,1993,2001,2.991452991,U,MPRE,Juvenile,14,-4.2,Y,SC,F,22.000437,113.312802,241,MPRE
351,ZHSC170711,434,10,2.22,13.6,-14.2,2.25,6.79,1993,2003,3.017777778,U,MPRE,Juvenile,14,-4.1,Y,SC,F,22.000437,113.312802,241,MPRE
352,ZHSC170711,435,11,1.323,13.2,-14,2.28,6.81,1993,2004,2.986842105,U,MPRE,Adult,14,-4.5,Y,SC,F,22.000437,113.312802,241,MPRE
353,ZHSC170711,436,12,1.139,13.4,-13.9,2.42,7.28,1993,2005,3.008264463,U,MPRE,Adult,14,-4.3,Y,SC,F,22.000437,113.312802,241,MPRE
354,ZHSC170711,437,13,0.747,12.2,-13.9,2.48,7.42,1993,2006,2.991935484,U,MPRE,Adult,14,-5.5,Y,SC,F,22.000437,113.312802,241,MPRE
355,ZHSC170711,438,14,0.689,12.2,-14.1,2.5,7.5,1993,2007,3,U,MPRE,Adult,14,-5.5,Y,SC,F,22.000437,113.312802,241,MPRE
356,ZHSC170711,439,15,0.702,12.2,-14.6,2.6,8,1993,2008,3.076923077,U,MPRE,Adult,14,-5.5,Y,SC,F,22.000437,113.312802,241,MPRE
357,ZHSC170711,428,3,2.135,14.7,-14.6,2.24,6.45,1993,1996,2.879464286,U,MPRE,Juvenile,14,-3,Y,SC,F,22.000437,113.312802,241,MPRE
358,ZHSC170718,402,1,1.872,16.8,-15.5,2.55,7.39,2007,2008,2.898039216,U,MPRE,Juvenile,7,-1.1,Y,SC,M,22.112152,113.564226,224,MPRE
359,ZHSC170718,403,2,1.586,15.7,-16.1,2.57,7.48,2007,2009,2.910505837,U,MPRE,Juvenile,7,-2.2,Y,SC,M,22.112152,113.564226,224,MPRE
360,ZHSC170718,404,3,1.414,15,-16.9,2.73,8.02,2007,2010,2.937728938,U,MPRE,Juvenile,7,-2.9,Y,SC,M,22.112152,113.564226,224,MPRE
361,ZHSC170718,405,5,1.513,13.8,-16.3,2.55,7.36,2007,2012,2.88627451,U,MPRE,Juvenile,7,-4.1,Y,SC,M,22.112152,113.564226,224,MPRE
362,ZHSC170718,406,6,1.112,13.4,-15.9,2.6,7.76,2007,2013,2.984615385,U,MPRE,Juvenile,7,-4.5,Y,SC,M,22.112152,113.564226,224,MPRE
363,ZHSC170718,407,7,0.798,12.2,-16.6,2.84,8.4,2007,2014,2.957746479,U,MPRE,Juvenile,7,-5.7,Y,SC,M,22.112152,113.564226,224,MPRE
364,ZHSC170907,383,1,1.368,16,-14.3,1.9,5.5,1996,1997,2.894736842,U,WPRE,Juvenile,14,0,Y,SC,F,22.063252,113.107943,226,WPRE
365,ZHSC170907,384,2,1.345,14.7,-15,2.1,6.1,1996,1998,2.904761905,U,WPRE,Juvenile,14,-1.3,Y,SC,F,22.063252,113.107943,226,WPRE
366,ZHSC170907,385,3,1.319,13.8,-14.9,2.1,6.3,1996,1999,3,U,WPRE,Juvenile,14,-2.2,Y,SC,F,22.063252,113.107943,226,WPRE
367,ZHSC170907,386,4,1.653,13.7,-14.7,2.1,6.3,1996,2000,3,U,WPRE,Juvenile,14,-2.3,Y,SC,F,22.063252,113.107943,226,WPRE
368,ZHSC170907,387,5,1.502,14.3,-14.5,2.1,6.4,1996,2001,3.047619048,U,WPRE,Juvenile,14,-1.7,Y,SC,F,22.063252,113.107943,226,WPRE
369,ZHSC170907,389,8,1.16,18.7,-15.6,2.2,7,1996,2004,3.181818182,U,WPRE,Juvenile,14,2.7,Y,SC,F,22.063252,113.107943,226,WPRE
370,ZHSC170907,390,9,1.128,13.7,-14.4,2.39,6.96,1996,2005,2.912133891,U,WPRE,Juvenile,14,-2.3,Y,SC,F,22.063252,113.107943,226,WPRE
371,ZHSC170907,391,10,1.039,14.2,-14.7,2.56,7.35,1996,2006,2.87109375,U,WPRE,Juvenile,14,-1.8,Y,SC,F,22.063252,113.107943,226,WPRE
372,ZHSC170907,392,11,0.938,14,-15,2.59,7.44,1996,2007,2.872586873,U,WPRE,Adult,14,-2,Y,SC,F,22.063252,113.107943,226,WPRE
373,ZHSC170907,393,13,0.813,14.3,-15.3,2.52,7.44,1996,2009,2.952380952,U,WPRE,Adult,14,-1.7,Y,SC,F,22.063252,113.107943,226,WPRE
374,ZHSC170907,394,14,0.81,13.6,-14.9,2.55,7.51,1996,2010,2.945098039,U,WPRE,Adult,14,-2.4,Y,SC,F,22.063252,113.107943,226,WPRE
375,ZHSC170907,395,15,0.824,13.8,-17.3,3.5,10.32,1996,2011,2.948571429,U,WPRE,Adult,14,-2.2,Y,SC,F,22.063252,113.107943,226,WPRE
376,ZHSC170907,455,12,0.866,13.9,-15.1,2.46,7.43,1996,2008,3.020325203,U,WPRE,Adult,14,-2.1,Y,SC,F,22.063252,113.107943,226,WPRE
377,ZHSC170920,415,1,2.238,17.5,-14.7,2.38,6.94,2009,2010,2.915966387,U,MPRE,Juvenile,6,-2,Y,SC,F,22.10474,113.544767,228,MPRE
378,ZHSC170920,416,2,2.042,16.5,-14.6,2.46,7.34,2009,2011,2.983739837,U,MPRE,Juvenile,6,-3,Y,SC,F,22.10474,113.544767,228,MPRE
379,ZHSC170920,417,3,1.746,15.8,-14.5,2.47,7.46,2009,2012,3.020242915,U,MPRE,Juvenile,6,-3.7,Y,SC,F,22.10474,113.544767,228,MPRE
380,ZHSC170920,418,4,1.469,14.8,-15,2.62,7.98,2009,2013,3.045801527,U,MPRE,Juvenile,6,-4.7,Y,SC,F,22.10474,113.544767,228,MPRE
381,ZHSC170920,419,5,1.248,14.4,-14.9,2.59,7.96,2009,2014,3.073359073,U,MPRE,Juvenile,6,-5.1,Y,SC,F,22.10474,113.544767,228,MPRE
382,ZHSC171003,571,1,2.99,16.6,-14.5,2.09,6.17,1998,1999,2.95215311,U,EPRE,Juvenile,13,0,Y,SC,F,22.25100851,113.5932934,230,EPRE
383,ZHSC171003,572,2,1.893,15.4,-14.8,2.43,7.25,1998,2000,2.983539095,U,EPRE,Juvenile,13,-1.2,Y,SC,F,22.25100851,113.5932934,230,EPRE
384,ZHSC171003,573,3,1.649,14.6,-14.7,2.42,7.22,1998,2001,2.983471074,U,EPRE,Juvenile,13,-2,Y,SC,F,22.25100851,113.5932934,230,EPRE
385,ZHSC171003,574,4,1.311,13.7,-14.8,2.49,7.44,1998,2002,2.987951807,U,EPRE,Juvenile,13,-2.9,Y,SC,F,22.25100851,113.5932934,230,EPRE
386,ZHSC171003,575,5,1.254,14.1,-14.6,2.32,6.99,1998,2003,3.012931034,U,EPRE,Juvenile,13,-2.5,Y,SC,F,22.25100851,113.5932934,230,EPRE
387,ZHSC171003,576,6,1.255,14.1,-14.6,2.4,7.24,1998,2004,3.016666667,U,EPRE,Juvenile,13,-2.5,Y,SC,F,22.25100851,113.5932934,230,EPRE
388,ZHSC171003,577,7,1.334,13.9,-15.2,2.35,7.28,1998,2005,3.09787234,U,EPRE,Juvenile,13,-2.7,Y,SC,F,22.25100851,113.5932934,230,EPRE
389,ZHSC171003,578,8,1.09,14.1,-14.9,2.41,7.39,1998,2006,3.066390041,U,EPRE,Juvenile,13,-2.5,Y,SC,F,22.25100851,113.5932934,230,EPRE
390,ZHSC171003,579,9,1.017,14.1,-14.3,2.36,7,1998,2007,2.966101695,U,EPRE,Juvenile,13,-2.5,Y,SC,F,22.25100851,113.5932934,230,EPRE
391,ZHSC171003,580,10,0.945,13.5,-14.3,2.41,7.17,1998,2008,2.975103734,U,EPRE,Juvenile,13,-3.1,Y,SC,F,22.25100851,113.5932934,230,EPRE
392,ZHSC171003,581,11,1.489,13.7,-14,2.37,7.11,1998,2009,3,U,EPRE,Adult,13,-2.9,Y,SC,F,22.25100851,113.5932934,230,EPRE
393,ZHSC171003,582,13,1.206,13.6,-14.2,2.45,7.45,1998,2011,3.040816327,U,EPRE,Adult,13,-3,Y,SC,F,22.25100851,113.5932934,230,EPRE
394,ZHSC171003,583,15,1.028,12.8,-14.1,2.63,7.78,1998,2013,2.958174905,U,EPRE,Adult,13,-3.8,Y,SC,F,22.25100851,113.5932934,230,EPRE
395,ZHSC180117,346,1,2.42,16.8,-14.9,2.2,6.4,2010,2011,2.909090909,U,MPRE,Juvenile,7,0,Y,SC,M,21.934183,113.278827,213,MPRE
396,ZHSC180117,347,2,2.202,13.9,-16.1,0.9,2.7,2010,2012,3,U,MPRE,Juvenile,7,-2.9,Y,SC,M,21.934183,113.278827,213,MPRE
397,ZHSC180117,348,3,0.929,13,-16.1,1.4,4.2,2010,2013,3,U,MPRE,Juvenile,7,-3.8,Y,SC,M,21.934183,113.278827,213,MPRE
398,ZHSC180117,350,5,1.207,13.3,-15.6,2.7,8,2010,2015,2.962962963,U,MPRE,Juvenile,7,-3.5,Y,SC,M,21.934183,113.278827,213,MPRE
399,ZHSC180117,351,6,0.925,12.1,-16.4,2.8,8.2,2010,2016,2.928571429,U,MPRE,Juvenile,7,-4.7,Y,SC,M,21.934183,113.278827,213,MPRE
400,ZHSC180117,352,7,0.858,12.4,-15.9,3,8.6,2010,2017,2.866666667,U,MPRE,Juvenile,7,-4.4,Y,SC,M,21.934183,113.278827,213,MPRE
401,ZHSC180117,349,4,0.937,13.8,-15.6,2.8,8.2,2010,2014,2.928571429,U,MPRE,Juvenile,7,-3,Y,SC,M,21.934183,113.278827,213,MPRE
