"","SC_ID","Pkey","GLG","Weight","d15N","d13C","N_per","C_per","YOB","CalenderYear","CNRatio","CNR","Site","AgeClass","sample_per_ID","Net_d15N","Weaning","Species","Sex","Lat","Lon","TBL","Region"
"282","ZHSC110512",567,4,1.145,15.6,-17.2,2.45,7.05,2006,2010,2.87755102040816,"U","EPRE","Juvenile",7,-1.8,"Y","SC","M","22.340167","113.594932","221","EPRE"
"283","ZHSC110512",568,5,1.176,15.2,-17.6,2.43,7.24,2006,2011,2.97942386831276,"U","EPRE","Juvenile",7,-2.2,"Y","SC","M","22.340167","113.594932","221","EPRE"
"284","ZHSC110512",569,6,1.005,14.7,-17.5,2.46,7.01,2006,2012,2.84959349593496,"U","EPRE","Juvenile",7,-2.7,"Y","SC","M","22.340167","113.594932","221","EPRE"
"285","ZHSC110512",570,7,0.921,14.9,-17.6,2.49,7.32,2006,2013,2.93975903614458,"U","EPRE","Juvenile",7,-2.5,"Y","SC","M","22.340167","113.594932","221","EPRE"
"286","ZHSC110618",584,1,2.05,17.3,-14.3,2.45,7.34,1988,1989,2.99591836734694,"U","EPRE","Juvenile",15,0,"Y","SC","F","22.762829","113.544547","250","EPRE"
"287","ZHSC110618",585,2,0.901,14.6,-14.9,2.82,8.19,1988,1990,2.90425531914894,"U","EPRE","Juvenile",15,-2.7,"Y","SC","F","22.762829","113.544547","250","EPRE"
"288","ZHSC110618",586,3,0.887,14.3,-14.7,2.75,8.25,1988,1991,3,"U","EPRE","Juvenile",15,-3,"Y","SC","F","22.762829","113.544547","250","EPRE"
"289","ZHSC110618",587,4,2.703,14.7,-14.2,2.53,7.66,1988,1992,3.02766798418972,"U","EPRE","Juvenile",15,-2.6,"Y","SC","F","22.762829","113.544547","250","EPRE"
"290","ZHSC110618",588,5,1.919,14.6,-15,2.35,7.38,1988,1993,3.14042553191489,"U","EPRE","Juvenile",15,-2.7,"Y","SC","F","22.762829","113.544547","250","EPRE"
"291","ZHSC110618",589,6,1.687,14.5,-14.6,2.49,7.48,1988,1994,3.00401606425703,"U","EPRE","Juvenile",15,-2.8,"Y","SC","F","22.762829","113.544547","250","EPRE"
"292","ZHSC110618",590,7,1.616,14.6,-14.6,2.55,7.77,1988,1995,3.04705882352941,"U","EPRE","Juvenile",15,-2.7,"Y","SC","F","22.762829","113.544547","250","EPRE"
"293","ZHSC110618",591,8,1.36,14.6,-14.6,2.54,7.67,1988,1996,3.01968503937008,"U","EPRE","Juvenile",15,-2.7,"Y","SC","F","22.762829","113.544547","250","EPRE"
"294","ZHSC110618",592,9,1.323,14.4,-14.5,2.66,8.03,1988,1997,3.0187969924812,"U","EPRE","Juvenile",15,-2.9,"Y","SC","F","22.762829","113.544547","250","EPRE"
"295","ZHSC110618",593,10,0.877,13.9,-14.5,2.72,8.15,1988,1998,2.99632352941176,"U","EPRE","Juvenile",15,-3.4,"Y","SC","F","22.762829","113.544547","250","EPRE"
"296","ZHSC110618",594,11,0.62,13.7,-14.6,2.78,8.21,1988,1999,2.95323741007194,"U","EPRE","Adult",15,-3.6,"Y","SC","F","22.762829","113.544547","250","EPRE"
"297","ZHSC110618",595,12,0.488,12.7,-14.7,2.78,8.12,1988,2000,2.92086330935252,"U","EPRE","Adult",15,-4.6,"Y","SC","F","22.762829","113.544547","250","EPRE"
"298","ZHSC110618",596,13,0.508,12.8,-14.4,2.48,7.25,1988,2001,2.92338709677419,"U","EPRE","Adult",15,-4.5,"Y","SC","F","22.762829","113.544547","250","EPRE"
"299","ZHSC110618",597,14,0.409,12.7,-14.7,2.77,8.02,1988,2002,2.89530685920578,"U","EPRE","Adult",15,-4.6,"Y","SC","F","22.762829","113.544547","250","EPRE"
"300","ZHSC110618",598,15,0.422,13,-14.8,2.69,7.81,1988,2003,2.90334572490706,"U","EPRE","Adult",15,-4.3,"Y","SC","F","22.762829","113.544547","250","EPRE"
"301","ZHSC110915",408,1,1.488,16.8,-16.4,2.43,6.87,2004,2005,2.82716049382716,"U","EPRE","Juvenile",6,0,"Y","SC","F","22.30372","113.58167","222","EPRE"
"302","ZHSC110915",409,2,1.599,15.7,-17.3,2.54,7.42,2004,2006,2.92125984251969,"U","EPRE","Juvenile",6,-1.1,"Y","SC","F","22.30372","113.58167","222","EPRE"
"303","ZHSC110915",411,4,1.577,15.3,-17.9,2.35,6.95,2004,2008,2.95744680851064,"U","EPRE","Juvenile",6,-1.5,"Y","SC","F","22.30372","113.58167","222","EPRE"
"304","ZHSC110915",412,5,1.871,14.8,-17.8,2.57,7.59,2004,2009,2.95330739299611,"U","EPRE","Juvenile",6,-2,"Y","SC","F","22.30372","113.58167","222","EPRE"
"305","ZHSC110915",413,6,1.069,14.1,-18.2,2.78,8.22,2004,2010,2.9568345323741,"U","EPRE","Juvenile",6,-2.7,"Y","SC","F","22.30372","113.58167","222","EPRE"
"306","ZHSC110915",410,3,1.589,15.3,-17.5,2.35,6.96,2004,2007,2.96170212765957,"U","EPRE","Juvenile",6,-1.5,"Y","SC","F","22.30372","113.58167","222","EPRE"
"307","ZHSC150921",776,1,1.377,15.3,-14.2,2.35,6.83,1995,1996,2.9063829787234,"U","EPRE","Juvenile",13,0,"Y","SC","Un","22.415928","113.802244","259","EPRE"
"308","ZHSC150921",777,2,1.105,13.7,-14.5,2.35,6.79,1995,1997,2.88936170212766,"U","EPRE","Juvenile",13,-1.6,"Y","SC","Un","22.415928","113.802244","259","EPRE"
"309","ZHSC150921",778,3,1.019,13.3,-14.5,2.37,6.86,1995,1998,2.89451476793249,"U","EPRE","Juvenile",13,-2,"Y","SC","Un","22.415928","113.802244","259","EPRE"
"310","ZHSC150921",779,4,0.817,12.6,-14.7,2.33,6.83,1995,1999,2.931330472103,"U","EPRE","Juvenile",13,-2.7,"Y","SC","Un","22.415928","113.802244","259","EPRE"
"311","ZHSC150921",780,5,0.85,12.7,-14.3,2.29,6.69,1995,2000,2.92139737991266,"U","EPRE","Juvenile",13,-2.6,"Y","SC","Un","22.415928","113.802244","259","EPRE"
"312","ZHSC150921",781,6,0.811,13,-14.7,2.21,6.59,1995,2001,2.98190045248869,"U","EPRE","Juvenile",13,-2.3,"Y","SC","Un","22.415928","113.802244","259","EPRE"
"313","ZHSC150921",782,7,0.811,12.9,-14.7,2.1,6.23,1995,2002,2.96666666666667,"U","EPRE","Juvenile",13,-2.4,"Y","SC","Un","22.415928","113.802244","259","EPRE"
"314","ZHSC150921",783,8,0.514,12.4,-15.1,2.29,6.95,1995,2003,3.03493449781659,"U","EPRE","Juvenile",13,-2.9,"Y","SC","Un","22.415928","113.802244","259","EPRE"
"315","ZHSC150921",784,9,0.729,13,-15.1,2.26,6.83,1995,2004,3.02212389380531,"U","EPRE","Juvenile",13,-2.3,"Y","SC","Un","22.415928","113.802244","259","EPRE"
"316","ZHSC150921",785,10,0.798,12.4,-14.4,2.28,6.82,1995,2005,2.99122807017544,"U","EPRE","Juvenile",13,-2.9,"Y","SC","Un","22.415928","113.802244","259","EPRE"
"317","ZHSC150921",786,11,0.763,12.6,-14.3,2.16,6.28,1995,2006,2.90740740740741,"U","EPRE","Adult",13,-2.7,"Y","SC","Un","22.415928","113.802244","259","EPRE"
"318","ZHSC150921",787,12,0.704,12.9,-14.8,2.32,7.03,1995,2007,3.0301724137931,"U","EPRE","Adult",13,-2.4,"Y","SC","Un","22.415928","113.802244","259","EPRE"
"319","ZHSC150921",788,13,0.67,12.4,-14.7,2.32,7,1995,2008,3.01724137931035,"U","EPRE","Adult",13,-2.9,"Y","SC","Un","22.415928","113.802244","259","EPRE"
"320","ZHSC160302",555,1,0.97,14.9,-17.8,2.27,5.9,2008,2009,2.59911894273128,"U","MPRE","Juvenile",6,0,"Y","SC","M","21.917066","113.281361","230","MPRE"
"321","ZHSC160302",556,2,0.68,12.2,-15.2,2.16,5.94,2008,2010,2.75,"U","MPRE","Juvenile",6,-2.7,"Y","SC","M","21.917066","113.281361","230","MPRE"
"322","ZHSC160302",557,3,0.808,13.8,-15.2,2.27,6.7,2008,2011,2.95154185022026,"U","MPRE","Juvenile",6,-1.1,"Y","SC","M","21.917066","113.281361","230","MPRE"
"323","ZHSC160302",558,4,0.705,13.3,-15,2.3,6.61,2008,2012,2.87391304347826,"U","MPRE","Juvenile",6,-1.6,"Y","SC","M","21.917066","113.281361","230","MPRE"
"324","ZHSC160302",559,5,0.676,13.1,-15,2.35,6.78,2008,2013,2.88510638297872,"U","MPRE","Juvenile",6,-1.8,"Y","SC","M","21.917066","113.281361","230","MPRE"
"325","ZHSC160321",730,1,1.2,13.5,-15.1,2.05,5.8,2005,2006,2.82926829268293,"U","EPRE","Juvenile",11,-1,"Y","SC","F","22.39618813","113.6501832","253","EPRE"
"326","ZHSC160321",731,2,1.261,13.6,-15.4,2.24,6.32,2005,2007,2.82142857142857,"U","EPRE","Juvenile",11,-0.9,"Y","SC","F","22.39618813","113.6501832","253","EPRE"
"327","ZHSC160321",732,3,1.31,13.4,-15.5,2.25,6.39,2005,2008,2.84,"U","EPRE","Juvenile",11,-1.1,"Y","SC","F","22.39618813","113.6501832","253","EPRE"
"328","ZHSC160321",733,4,1.248,13,-15.4,2.42,6.91,2005,2009,2.85537190082645,"U","EPRE","Juvenile",11,-1.5,"Y","SC","F","22.39618813","113.6501832","253","EPRE"
"329","ZHSC160321",734,5,1.237,12.5,-15.2,2.42,6.92,2005,2010,2.85950413223141,"U","EPRE","Juvenile",11,-2,"Y","SC","F","22.39618813","113.6501832","253","EPRE"
"330","ZHSC160321",735,6,1.134,12.3,-15.1,2.45,7.01,2005,2011,2.86122448979592,"U","EPRE","Juvenile",11,-2.2,"Y","SC","F","22.39618813","113.6501832","253","EPRE"
"331","ZHSC160321",736,7,1.25,12.1,-15.1,2.4,6.87,2005,2012,2.8625,"U","EPRE","Juvenile",11,-2.4,"Y","SC","F","22.39618813","113.6501832","253","EPRE"
"332","ZHSC160321",737,8,0.859,12,-15.4,2.53,7.27,2005,2013,2.87351778656126,"U","EPRE","Juvenile",11,-2.5,"Y","SC","F","22.39618813","113.6501832","253","EPRE"
"333","ZHSC160321",738,9,1.223,12.6,-15.5,2.36,6.88,2005,2014,2.91525423728814,"U","EPRE","Juvenile",11,-1.9,"Y","SC","F","22.39618813","113.6501832","253","EPRE"
"334","ZHSC160321",739,10,0.936,13.2,-15.6,2.42,6.97,2005,2015,2.8801652892562,"U","EPRE","Juvenile",11,-1.3,"Y","SC","F","22.39618813","113.6501832","253","EPRE"
"335","ZHSC160410",695,1,1.056,15.9,-13.7,2.48,6.98,2004,2005,2.81451612903226,"U","EPRE","Juvenile",12,0,"Y","SC","F","23.253063","112.838064","254","EPRE"
"336","ZHSC160410",696,2,1.02,14.7,-13.9,2.45,7.06,2004,2006,2.88163265306122,"U","EPRE","Juvenile",12,-1.2,"Y","SC","F","23.253063","112.838064","254","EPRE"
"337","ZHSC160410",697,3,2.045,13.9,-14.1,2.29,6.53,2004,2007,2.85152838427948,"U","EPRE","Juvenile",12,-2,"Y","SC","F","23.253063","112.838064","254","EPRE"
"338","ZHSC160410",698,4,1.184,13.1,-14.1,2.21,6.35,2004,2008,2.87330316742081,"U","EPRE","Juvenile",12,-2.8,"Y","SC","F","23.253063","112.838064","254","EPRE"
"339","ZHSC160410",699,5,0.993,13.2,-14.1,2.15,6.22,2004,2009,2.89302325581395,"U","EPRE","Juvenile",12,-2.7,"Y","SC","F","23.253063","112.838064","254","EPRE"
"340","ZHSC160410",700,6,0.723,13.1,-14.1,2.38,6.91,2004,2010,2.90336134453782,"U","EPRE","Juvenile",12,-2.8,"Y","SC","F","23.253063","112.838064","254","EPRE"
"341","ZHSC160410",701,7,0.634,12.3,-14,2.42,7,2004,2011,2.89256198347107,"U","EPRE","Juvenile",12,-3.6,"Y","SC","F","23.253063","112.838064","254","EPRE"
"342","ZHSC160410",702,8,0.841,12.5,-14,2.43,7.06,2004,2012,2.90534979423868,"U","EPRE","Juvenile",12,-3.4,"Y","SC","F","23.253063","112.838064","254","EPRE"
"343","ZHSC160410",703,9,0.759,12.5,-13.7,2.42,6.92,2004,2013,2.85950413223141,"U","EPRE","Juvenile",12,-3.4,"Y","SC","F","23.253063","112.838064","254","EPRE"
"344","ZHSC160410",704,10,0.605,11.5,-13.6,2.6,7.38,2004,2014,2.83846153846154,"U","EPRE","Juvenile",12,-4.4,"Y","SC","F","23.253063","112.838064","254","EPRE"
"345","ZHSC160410",705,11,0.35,10.2,-13.6,2.67,7.44,2004,2015,2.78651685393258,"U","EPRE","Adult",12,-5.7,"Y","SC","F","23.253063","112.838064","254","EPRE"
"346","ZHSC160410",706,12,0.409,11.2,-13.6,2.67,7.52,2004,2016,2.81647940074906,"U","EPRE","Adult",12,-4.7,"Y","SC","F","23.253063","112.838064","254","EPRE"
"347","ZHSC160506",707,1,1.262,15.6,-14.4,2.13,6.06,2005,2006,2.84507042253521,"U","EPRE","Juvenile",10,0,"Y","SC","F","22.23972191","113.6159775","233","EPRE"
"348","ZHSC160506",708,2,1.605,13.7,-14.8,2.16,6.31,2005,2007,2.9212962962963,"U","EPRE","Juvenile",10,-1.9,"Y","SC","F","22.23972191","113.6159775","233","EPRE"
"349","ZHSC160506",709,3,1.473,13,-15.3,1.99,5.88,2005,2008,2.95477386934673,"U","EPRE","Juvenile",10,-2.6,"Y","SC","F","22.23972191","113.6159775","233","EPRE"
"350","ZHSC160506",710,4,1.649,12.6,-15.4,2.07,6.22,2005,2009,3.0048309178744,"U","EPRE","Juvenile",10,-3,"Y","SC","F","22.23972191","113.6159775","233","EPRE"
"351","ZHSC160506",711,5,1.457,12.5,-15.4,2.18,6.62,2005,2010,3.03669724770642,"U","EPRE","Juvenile",10,-3.1,"Y","SC","F","22.23972191","113.6159775","233","EPRE"
"352","ZHSC160506",712,6,1.483,12.6,-14.9,2.33,6.85,2005,2011,2.93991416309013,"U","EPRE","Juvenile",10,-3,"Y","SC","F","22.23972191","113.6159775","233","EPRE"
"353","ZHSC160506",713,7,1.317,12.3,-15,2.23,6.48,2005,2012,2.90582959641256,"U","EPRE","Juvenile",10,-3.3,"Y","SC","F","22.23972191","113.6159775","233","EPRE"
"354","ZHSC160506",714,8,0.638,11.5,-15.1,2.56,7.38,2005,2013,2.8828125,"U","EPRE","Juvenile",10,-4.1,"Y","SC","F","22.23972191","113.6159775","233","EPRE"
"355","ZHSC160506",715,9,1.066,12.3,-15.1,2.48,7.26,2005,2014,2.92741935483871,"U","EPRE","Juvenile",10,-3.3,"Y","SC","F","22.23972191","113.6159775","233","EPRE"
"356","ZHSC160506",716,10,1.075,12.1,-15,2.65,7.6,2005,2015,2.86792452830189,"U","EPRE","Juvenile",10,-3.5,"Y","SC","F","22.23972191","113.6159775","233","EPRE"
"357","ZHSC161213",599,1,3.758,18.3,-14.9,1.99,5.84,1997,1998,2.93467336683417,"U","MPRE","Juvenile",12,0,"Y","SC","M","22.03568","113.397412","241","MPRE"
"358","ZHSC161213",600,2,2.737,15.7,-16,2.24,6.77,1997,1999,3.02232142857143,"U","MPRE","Juvenile",12,-2.6,"Y","SC","M","22.03568","113.397412","241","MPRE"
"359","ZHSC161213",601,3,2.737,15.1,-15.5,2.68,7.91,1997,2000,2.95149253731343,"U","MPRE","Juvenile",12,-3.2,"Y","SC","M","22.03568","113.397412","241","MPRE"
"360","ZHSC161213",602,4,1.872,14.6,-15.6,2.63,7.69,1997,2001,2.92395437262357,"U","MPRE","Juvenile",12,-3.7,"Y","SC","M","22.03568","113.397412","241","MPRE"
"361","ZHSC161213",603,5,2.267,14.5,-15.3,2.6,7.76,1997,2002,2.98461538461538,"U","MPRE","Juvenile",12,-3.8,"Y","SC","M","22.03568","113.397412","241","MPRE"
"362","ZHSC161213",604,6,1.94,14.1,-15.5,2.39,7.19,1997,2003,3.00836820083682,"U","MPRE","Juvenile",12,-4.2,"Y","SC","M","22.03568","113.397412","241","MPRE"
"363","ZHSC161213",605,7,1.941,14.1,-16,2.68,8.15,1997,2004,3.0410447761194,"U","MPRE","Juvenile",12,-4.2,"Y","SC","M","22.03568","113.397412","241","MPRE"
"364","ZHSC161213",606,8,0.765,13.5,-16.4,2.9,8.7,1997,2005,3,"U","MPRE","Juvenile",12,-4.8,"Y","SC","M","22.03568","113.397412","241","MPRE"
"365","ZHSC161213",607,9,1.433,14.1,-16.5,2.72,8.3,1997,2006,3.05147058823529,"U","MPRE","Juvenile",12,-4.2,"Y","SC","M","22.03568","113.397412","241","MPRE"
"366","ZHSC161213",608,10,1.262,14.6,-16.6,2.68,8.05,1997,2007,3.00373134328358,"U","MPRE","Juvenile",12,-3.7,"Y","SC","M","22.03568","113.397412","241","MPRE"
"367","ZHSC161213",609,11,1.215,14.4,-17,2.72,8.23,1997,2008,3.02573529411765,"U","MPRE","Adult",12,-3.9,"Y","SC","M","22.03568","113.397412","241","MPRE"
"368","ZHSC161213",610,12,1.217,14.2,-16.8,2.84,8.58,1997,2009,3.02112676056338,"U","MPRE","Adult",12,-4.1,"Y","SC","M","22.03568","113.397412","241","MPRE"
"369","ZHSC161214",363,1,1.418,14.4,-17.2,2.2,6.7,2009,2010,3.04545454545455,"U","MPRE","Juvenile",6,-2.2,"Y","SC","M","22.065639","113.507694","224","MPRE"
"370","ZHSC161214",364,2,1.285,14.5,-17.7,2.5,7.8,2009,2011,3.12,"U","MPRE","Juvenile",6,-2.1,"Y","SC","M","22.065639","113.507694","224","MPRE"
"371","ZHSC161214",365,4,1.085,13.5,-18,2.3,7.1,2009,2013,3.08695652173913,"U","MPRE","Juvenile",6,-3.1,"Y","SC","M","22.065639","113.507694","224","MPRE"
"372","ZHSC161214",366,5,1.654,13.5,-17.8,2.4,7.4,2009,2014,3.08333333333333,"U","MPRE","Juvenile",6,-3.1,"Y","SC","M","22.065639","113.507694","224","MPRE"
"373","ZHSC161214",367,6,1.627,12.5,-18,2.1,6.2,2009,2015,2.95238095238095,"U","MPRE","Juvenile",6,-4.1,"Y","SC","M","22.065639","113.507694","224","MPRE"
"374","ZHSC170410",612,1,1.154,15.1,-14.5,2.31,6.71,1991,1992,2.9047619047619,"U","MPRE","Juvenile",16,-1.6,"Y","SC","Un","22.033938","113.244132","233","MPRE"
"375","ZHSC170410",613,2,0.986,14,-14.5,2.32,6.78,1991,1993,2.92241379310345,"U","MPRE","Juvenile",16,-2.7,"Y","SC","Un","22.033938","113.244132","233","MPRE"
"376","ZHSC170410",614,3,1.206,13.6,-14.6,2.29,6.8,1991,1994,2.96943231441048,"U","MPRE","Juvenile",16,-3.1,"Y","SC","Un","22.033938","113.244132","233","MPRE"
"377","ZHSC170410",615,4,1.25,13.2,-14.5,2.26,6.8,1991,1995,3.00884955752212,"U","MPRE","Juvenile",16,-3.5,"Y","SC","Un","22.033938","113.244132","233","MPRE"
"378","ZHSC170410",616,5,1.278,12.9,-14.7,2.26,6.73,1991,1996,2.97787610619469,"U","MPRE","Juvenile",16,-3.8,"Y","SC","Un","22.033938","113.244132","233","MPRE"
"379","ZHSC170410",617,6,1.103,12.7,-14.5,2.29,6.89,1991,1997,3.00873362445415,"U","MPRE","Juvenile",16,-4,"Y","SC","Un","22.033938","113.244132","233","MPRE"
"380","ZHSC170410",618,7,1.103,13.2,-14.8,2,5.98,1991,1998,2.99,"U","MPRE","Juvenile",16,-3.5,"Y","SC","Un","22.033938","113.244132","233","MPRE"
"381","ZHSC170410",619,8,0.913,12.8,-15.1,2.36,7.08,1991,1999,3,"U","MPRE","Juvenile",16,-3.9,"Y","SC","Un","22.033938","113.244132","233","MPRE"
"382","ZHSC170410",620,9,0.865,12.9,-15.1,2.28,6.79,1991,2000,2.9780701754386,"U","MPRE","Juvenile",16,-3.8,"Y","SC","Un","22.033938","113.244132","233","MPRE"
"383","ZHSC170410",621,10,0.916,13.8,-14.6,2.23,6.63,1991,2001,2.97309417040359,"U","MPRE","Juvenile",16,-2.9,"Y","SC","Un","22.033938","113.244132","233","MPRE"
"384","ZHSC170410",622,11,0.933,13.9,-14.9,2.32,6.87,1991,2002,2.96120689655172,"U","MPRE","Adult",16,-2.8,"Y","SC","Un","22.033938","113.244132","233","MPRE"
"385","ZHSC170410",623,12,0.819,13.8,-15.4,2.25,6.79,1991,2003,3.01777777777778,"U","MPRE","Adult",16,-2.9,"Y","SC","Un","22.033938","113.244132","233","MPRE"
"386","ZHSC170410",624,13,0.683,13.6,-15.3,2.29,6.86,1991,2004,2.99563318777293,"U","MPRE","Adult",16,-3.1,"Y","SC","Un","22.033938","113.244132","233","MPRE"
"387","ZHSC170410",625,14,0.759,13.6,-15.4,2.36,6.97,1991,2005,2.95338983050847,"U","MPRE","Adult",16,-3.1,"Y","SC","Un","22.033938","113.244132","233","MPRE"
"388","ZHSC170410",626,15,0.67,13.2,-15.5,2.35,7.04,1991,2006,2.99574468085106,"U","MPRE","Adult",16,-3.5,"Y","SC","Un","22.033938","113.244132","233","MPRE"
"389","ZHSC170521",525,1,1.253,15.9,-14.9,2.219,6.43,2002,2003,2.89770166741776,"U","MPRE","Juvenile",10,-2,"Y","SC","F","21.935887","113.277993","253","MPRE"
"390","ZHSC170521",526,2,1.432,15.2,-14.2,2.111,6.325,2002,2004,2.99621032685931,"U","MPRE","Juvenile",10,-2.7,"Y","SC","F","21.935887","113.277993","253","MPRE"
"391","ZHSC170521",527,3,0.956,14.2,-14.1,2.14,6.41,2002,2005,2.99532710280374,"U","MPRE","Juvenile",10,-3.7,"Y","SC","F","21.935887","113.277993","253","MPRE"
"392","ZHSC170521",528,4,0.726,13.9,-14.1,2.205,6.614,2002,2006,2.99954648526077,"U","MPRE","Juvenile",10,-4,"Y","SC","F","21.935887","113.277993","253","MPRE"
"393","ZHSC170521",529,5,1.706,14.6,-13.9,2.175,6.544,2002,2007,3.00873563218391,"U","MPRE","Juvenile",10,-3.3,"Y","SC","F","21.935887","113.277993","253","MPRE"
"394","ZHSC170521",530,6,0.917,14.8,-14.4,2.481,7.332,2002,2008,2.9552599758162,"U","MPRE","Juvenile",10,-3.1,"Y","SC","F","21.935887","113.277993","253","MPRE"
"395","ZHSC170521",532,8,0.869,15.4,-14.8,2.586,7.686,2002,2010,2.97215777262181,"U","MPRE","Juvenile",10,-2.5,"Y","SC","F","21.935887","113.277993","253","MPRE"
"396","ZHSC170521",533,9,1.174,15.4,-14.7,2.543,7.472,2002,2011,2.93826189539914,"U","MPRE","Juvenile",10,-2.5,"Y","SC","F","21.935887","113.277993","253","MPRE"
"397","ZHSC170521",534,10,0.702,14.5,-15.4,2.55,7.825,2002,2012,3.06862745098039,"U","MPRE","Juvenile",10,-3.4,"Y","SC","F","21.935887","113.277993","253","MPRE"
"398","ZHSC170525",740,1,1.626,15.3,-14.4,2.11,5.85,1997,1998,2.77251184834123,"U",NA,"Juvenile",19,0,"Y","SC","Un",NA,NA,NA,NA
"399","ZHSC170525",741,2,1.332,14.5,-15.3,2.17,6.18,1997,1999,2.84792626728111,"U",NA,"Juvenile",19,-0.800000000000001,"Y","SC","Un",NA,NA,NA,NA
"400","ZHSC170525",742,3,1.279,13.7,-15.3,2.23,6.34,1997,2000,2.84304932735426,"U",NA,"Juvenile",19,-1.6,"Y","SC","Un",NA,NA,NA,NA
"401","ZHSC170525",743,4,1.403,13.6,-14.9,2.13,6.09,1997,2001,2.85915492957746,"U",NA,"Juvenile",19,-1.7,"Y","SC","Un",NA,NA,NA,NA
"402","ZHSC170525",744,5,1.428,13.5,-14.8,2.25,6.46,1997,2002,2.87111111111111,"U",NA,"Juvenile",19,-1.8,"Y","SC","Un",NA,NA,NA,NA
"403","ZHSC170525",745,6,1.413,13.1,-14.7,2.18,6.14,1997,2003,2.81651376146789,"U",NA,"Juvenile",19,-2.2,"Y","SC","Un",NA,NA,NA,NA
"404","ZHSC170525",746,7,1.346,13.7,-15.4,2.27,6.61,1997,2004,2.91189427312775,"U",NA,"Juvenile",19,-1.6,"Y","SC","Un",NA,NA,NA,NA
"405","ZHSC170525",747,8,1.393,13.9,-15.2,2.28,6.71,1997,2005,2.94298245614035,"U",NA,"Juvenile",19,-1.4,"Y","SC","Un",NA,NA,NA,NA
"406","ZHSC170525",748,9,1.019,14.2,-15.1,2.32,6.79,1997,2006,2.92672413793103,"U",NA,"Juvenile",19,-1.1,"Y","SC","Un",NA,NA,NA,NA
"407","ZHSC170525",749,10,1.117,14.7,-15.2,2.26,6.54,1997,2007,2.89380530973451,"U",NA,"Juvenile",19,-0.600000000000001,"Y","SC","Un",NA,NA,NA,NA
"408","ZHSC170525",750,11,1.069,15.2,-15.2,2.23,6.6,1997,2008,2.95964125560538,"U",NA,"Adult",19,-0.100000000000001,"Y","SC","Un",NA,NA,NA,NA
"409","ZHSC170525",751,12,1.149,15.5,-14.3,2.17,6.35,1997,2009,2.92626728110599,"U",NA,"Adult",19,0.199999999999999,"Y","SC","Un",NA,NA,NA,NA
"410","ZHSC170525",752,13,0.953,15.4,-14.4,2.29,6.81,1997,2010,2.97379912663755,"U",NA,"Adult",19,0.0999999999999996,"Y","SC","Un",NA,NA,NA,NA
"411","ZHSC170525",753,14,0.913,15.6,-15.4,2.23,6.64,1997,2011,2.97757847533632,"U",NA,"Adult",19,0.299999999999999,"Y","SC","Un",NA,NA,NA,NA
"412","ZHSC170525",754,15,0.869,15.5,-14,2.17,6.52,1997,2012,3.00460829493088,"U",NA,"Adult",19,0.199999999999999,"Y","SC","Un",NA,NA,NA,NA
"413","ZHSC170525",755,16,0.729,15.6,-13.8,2.21,6.33,1997,2013,2.86425339366516,"U",NA,"Adult",19,0.299999999999999,"Y","SC","Un",NA,NA,NA,NA
"414","ZHSC170525",756,17,0.855,15.5,-13.9,2.1,6.06,1997,2014,2.88571428571429,"U",NA,"Adult",19,0.199999999999999,"Y","SC","Un",NA,NA,NA,NA
"415","ZHSC170525",757,18,0.646,16,-15.3,2.44,7.06,1997,2015,2.89344262295082,"U",NA,"Adult",19,0.699999999999999,"Y","SC","Un",NA,NA,NA,NA
"416","ZHSC170525",758,19,0.608,16.6,-14.7,2.48,7.14,1997,2016,2.87903225806452,"U",NA,"Adult",19,1.3,"Y","SC","Un",NA,NA,NA,NA
"417","ZHSC170711",426,1,2.12,17.7,-13.9,1.98,5.67,1993,1994,2.86363636363636,"U","MPRE","Juvenile",14,0,"Y","SC","F","22.000437","113.312802","241","MPRE"
"418","ZHSC170711",427,2,1.927,15.7,-14.4,2.19,6.3,1993,1995,2.87671232876712,"U","MPRE","Juvenile",14,-2,"Y","SC","F","22.000437","113.312802","241","MPRE"
"419","ZHSC170711",429,4,2.485,13.8,-14.2,2.09,6.14,1993,1997,2.9377990430622,"U","MPRE","Juvenile",14,-3.9,"Y","SC","F","22.000437","113.312802","241","MPRE"
"420","ZHSC170711",430,5,2.27,13.6,-14.1,2.24,6.61,1993,1998,2.95089285714286,"U","MPRE","Juvenile",14,-4.1,"Y","SC","F","22.000437","113.312802","241","MPRE"
"421","ZHSC170711",431,6,1.818,13,-13.7,2.56,7.59,1993,1999,2.96484375,"U","MPRE","Juvenile",14,-4.7,"Y","SC","F","22.000437","113.312802","241","MPRE"
"422","ZHSC170711",432,7,2.107,13.1,-13.7,2.14,6.4,1993,2000,2.99065420560748,"U","MPRE","Juvenile",14,-4.6,"Y","SC","F","22.000437","113.312802","241","MPRE"
"423","ZHSC170711",433,8,2.145,13.5,-13.8,2.34,7,1993,2001,2.99145299145299,"U","MPRE","Juvenile",14,-4.2,"Y","SC","F","22.000437","113.312802","241","MPRE"
"424","ZHSC170711",434,10,2.22,13.6,-14.2,2.25,6.79,1993,2003,3.01777777777778,"U","MPRE","Juvenile",14,-4.1,"Y","SC","F","22.000437","113.312802","241","MPRE"
